desc_id;episode;split;desc;wymaga_osoby;wymaga_obiektu;wymaga_scenerii;wymaga_ruchu;wymaga_mimiki;complexity;identities
6090032;s06e09;test;Dwight, standing in the office near Meredith and Oscar, punches himself in the crotch.;;;;;;;
6090033;s06e09;test;Pam flinches, shrugging her shoulders up in surprise, and drinks from a mug.;;;;;;;
7140001;s07e14;test;Kelly stands next to Ryan, presenting a ring with her hand outstretched, then throws it on the ground.;;;;;;;
7140002;s07e14;test;Ryan, in a light shirt and striped tie, stands by Kelly, in a yellow cardigan over a floral top, who touches his arm while he covers his eyes and scratches his head, stressed.;;;;;;;
7140003;s07e14;test;Jim, with a bag over his shoulder, leans down and kisses Pam on the head at her desk.;;;;;;;
7140004;s07e14;test;Michael and Jim walking out the entrance as a silver car is parked out front.;;;;;;;
7140005;s07e14;test;Jim and Michael riding in a car, Michael rubbing his eyes with his fingers while talking.;;;;;;;
7140006;s07e14;test;Jim is leaving the gas station by car in a rush.;;;;;;;
7140007;s07e14;test;Jim is pounding and yelling at closed doors in a rush.;;;;;;;
7140008;s07e14;test;A man in a navy blue jumpsuit stands outside the gas station.;;;;;;;
7140009;s07e14;test;Pam talks on the phone, smiling flirtatiously, tongue slightly poking out, eyebrows raised.;;;;;;;
7140010;s07e14;test;A man in a striped shirt with long white sleeves takes something from Michael's hand in a store.;;;;;;;
7140011;s07e14;test;A shot of Michael in front of a gas station, gas pumps behind him and someone cleaning the window of his car.;;;;;;;
7140012;s07e14;test;Pam finds a white sheet of paper with a drawing on it on the office fridge.;;;;;;;
7140013;s07e14;test;Darryl stands in the office glass doorway holding his mug, calmly yelling something with his mouth open.;;;;;;;
7140014;s07e14;test;A shot of a sidewalk lined with trees, a large donut bakery sign hanging on the storefront.;;;;;;;
7140015;s07e14;test;Dwight and Erin, standing next to another woman, high-five each other and run towards the car.;;;;;;;
7140016;s07e14;test;Michael is playing with energetic puppies in cages.;;;;;;;
7140017;s07e14;test;Michael stands and talks to colorful parrots at a pet store.;;;;;;;
7140018;s07e14;test;Michael is looking at a snake in a glass cage and making a disgusted face.;;;;;;;
7140019;s07e14;test;Michael holds a light-colored puppy up to his face and gets licked.;;;;;;;
7140020;s07e14;test;A man in a suit holds two packs of sticky notes, pink and yellow, up to his face.;;;;;;;
7140021;s07e14;test;Michael looking around and standing by a busy road, a food stand with a man in the window behind him.;;;;;;;
7140022;s07e14;test;A shot through the glass of Michael at the restaurant table, searching his jacket pockets.;;;;;;;
7140023;s07e14;test;Michael bites his lip, uncomfortable, when a big man in a kitchen apron comes up to him.;;;;;;;
7140024;s07e14;test;A shot of Dwight talking to a waiter at a restaurant while Erin points at a photo on a wooden board.;;;;;;;
7140025;s07e14;test;Dwight talks to a waiter at the restaurant, gesturing with his hands to explain something.;;;;;;;
7140026;s07e14;test;Meredith presses a key on her keyboard very expressively while sitting at her desk.;;;;;;;
7140027;s07e14;test;A tall man in a suit approaches Phyllis's desk and pushes her chair back from the computer.;;;;;;;
7140028;s07e14;test;The tall man turns around, revealing many sticky notes covering the back of his suit.;;;;;;;
7140029;s07e14;test;Michael walking around a poor area with homeless people, then hiding in an alley with dumpsters.;;;;;;;
7140030;s07e14;test;Dwight presses his fingers to his temples with a focused expression and closed eyes, standing on the street next to Erin.;;;;;;;
7140031;s07e14;test;A shot of a blonde woman climbing stairs to the roof of a building, with Erin following her.;;;;;;;
7140032;s07e14;test;A blonde woman standing on the rooftop meets Michael, who is leaning his hands on the edge of the roof.;;;;;;;
7140033;s07e14;test;Erin walks through the door onto the rooftop and finds Michael and blonde woman kissing.;;;;;;;
7140034;s07e14;test;A wide shot of a brown brick building with a silver car parked in front of it.;;;;;;;
7140035;s07e14;test;Pam smiles as he sees a drawing of a printer pinned to the fridge.;;;;;;;
7230001;s07e23;test;Ryan and another man are playing foosball at the office.;;;;;;;
7230003;s07e23;test;Dwight answers the phone at his desk, then reacts in shock, raises his eyebrows, eyes wide and mouth open.;;;;;;;
7230004;s07e23;test;Dwight slowly approaches a door, stands in the doorway, and touches the frame of the door with both hands.;;;;;;;
7230005;s07e23;test;Dwight sits at his desk, seen through blinds, mouth wide open in shock, both hands resting on the desk.;;;;;;;
7230006;s07e23;test;Dwight talks on the phone, seen through blinds, then suddenly smirks slyly, pulling it from his ear and flinching upward.;;;;;;;
7230007;s07e23;test;Jim is sitting in the car, rolling the window down to talk to Pam outside.;;;;;;;
7230008;s07e23;test;Angela is checking a punch card that's stuck at the time clock on the wall.;;;;;;;
7230009;s07e23;test;Jim sticks his pencil into the time clock on the wall, which snaps it.;;;;;;;
7230010;s07e23;test;Jim tries to fit an oversized business card into his wallet.;;;;;;;
7230011;s07e23;test;A wide shot of Dwight, hand on chest, facing an American flag near Erin at the reception desk, his portrait on the wall.;;;;;;;
7230012;s07e23;test;Dwight jumps out, scaring Kelly as she enters her cubicle in the office.;;;;;;;
7230013;s07e23;test;Dwight, standing in front of Kelly, crouches down and points his finger from her feet up to her stomach.;;;;;;;
7230014;s07e23;test;The tall man in a suit exits the office room before Andy, fake-smiling widely while crying.;;;;;;;
7230015;s07e23;test;Jim pins a poster with a drawing of a fist to the bulletin board in the office hallway.;;;;;;;
7230016;s07e23;test;Dwight rips the fist poster off the board and tosses it into the trash bin by the bathroom.;;;;;;;
7230017;s07e23;test;Jim walks in and pins two fist posters side by side on the bulletin board in the office hallway.;;;;;;;
7230018;s07e23;test;Kevin inserts a card's numbers into a machine, with an impatient Angela and Darryl waiting behind him.;;;;;;;
7230019;s07e23;test;Stanley is pouring himself coffee from a pitcher, under the watch of a camera above him in the office kitchen.;;;;;;;
7230020;s07e23;test;A shot of excited Dwight sitting at a desk, surrounded by samurai armor, a sword, and a display case with a revolver.;;;;;;;
7230021;s07e23;test;A shot of Dwight opening a box with a small sword.;;;;;;;
7230022;s07e23;test;Dwight drops the sword he used to open the box, shocked and moved, sits down pulling something from the box.;;;;;;;
7230023;s07e23;test;Dwight, standing tall, proudly walks up to Jim's desk with a revolver in a leather holster on his belt.;;;;;;;
7230024;s07e23;test;A straight-backed Dwight stretches in the office around people, with a revolver in a leather holster on his belt.;;;;;;;
7230025;s07e23;test;A close-up shot of Dwight's belt with a revolver and phone holster.;;;;;;;
7230026;s07e23;test;Dwight plays with the gun in front of people, and it fires, startling everyone.;;;;;;;
7230027;s07e23;test;Andy clutches his ear after the gunshot right in front of him.;;;;;;;
7230028;s07e23;test;Oscar sits on the carpet floor, touching a hole in it with a concerned face.;;;;;;;
7230029;s07e23;test;Dwight is giving away a gun to Creed.;;;;;;;
7230030;s07e23;test;Andy gets up from his chair, holding on to Darryl, and walks away with him, limping.;;;;;;;
7230031;s07e23;test;Dwight hops into the office wearing a cowboy hat, pretending to shoot with his fingers and lasso something.;;;;;;;
7230032;s07e23;test;Dwight walks out of the bathroom holding a large glass aquarium.;;;;;;;
7230033;s07e23;test;Kevin walks into the bathroom and immediately runs out, terrified, pulling up his pants.;;;;;;;
7230034;s07e23;test;A gray-haired woman walks into the office with two dogs on a leash.;;;;;;;
7230035;s07e23;test;Dwight presses on Kevin's back as he sits at his desk, bracing both feet hard against a cabinet behind the desk.;;;;;;;
7230036;s07e23;test;Oscar photographs Dwight pressing on Kevin's back, feet braced against a cabinet.;;;;;;;
7230037;s07e23;test;Creed sets his things out on the counter in the office room and sits in the leather armchair, satisfied.;;;;;;;
8040001;s08e04;test;Stanley walks in laughing hard, eyes half-closed, passing Pam, Jim, and Andy at reception.;;;;;;;
8040002;s08e04;test;A close-up shot of someone holding a banner with an ad featuring Andy.;;;;;;;
8040003;s08e04;test;Dwight runs out of the office, through the street and park, and shouts at the sight of a large ad banner featuring him and Andy.;;;;;;;
8040004;s08e04;test;An outraged Dwight shouts with his mouth wide open on a street lined with lots of greenery.;;;;;;;
8040005;s08e04;test;A shot of Dwight drawing a map on a whiteboard.;;;;;;;
8040006;s08e04;test;Andy puts a laptop on the desk in front of people and clicks play on it.;;;;;;;
8040007;s08e04;test;Andy points at something in the video playing on the laptop.;;;;;;;
8040008;s08e04;test;Jim shows something on his computer screen while Dwight watches with interest, both seated at their desks.;;;;;;;
8040009;s08e04;test;Pam sits with Angela in the office cafeteria, eating with her bare feet up on another chair.;;;;;;;
8040010;s08e04;test;Andy ties his shoe with his foot up on the desk.;;;;;;;
8040011;s08e04;test;A blue car drives onto the property past a mailbox and stops next to a man in a vest and bow tie.;;;;;;;
8040012;s08e04;test;A man in a vest and bow tie struggles to pull Toby out of the car.;;;;;;;
8040013;s08e04;test;A speeding blue car races down a dirt road and drives into a field of tall green and yellow plants.;;;;;;;
8040014;s08e04;test;Kevin gorges on snacks from a waiter's tray, putting a finger to the waiter's lips as he tries to leave.;;;;;;;
8040015;s08e04;test;Erin and Kelly talk by a table with a checkered cloth and sunflowers in a garden tent.;;;;;;;
8040016;s08e04;test;Dwight, dressed in vintage period costume, stands stiffly by a porch as Ryan walks past him with a pipe in his mouth.;;;;;;;
8040017;s08e04;test;Jim and Pam, with the stroller and a kid on Jim's arm, walk past Dwight standing stiffly by the porch.;;;;;;;
8040018;s08e04;test;Erin, wearing a large autumn hat, stands outside with Kelly when a bird snatches her hat away.;;;;;;;
8040019;s08e04;test;Dwight dances strangely with a maid, waving a light scarf, as people watch in the garden.;;;;;;;
8040020;s08e04;test;A man parks his car in a tight spot between other cars and gets out through the sunroof.;;;;;;;
8040021;s08e04;test;Darryl and smiling Jim sit at a table decorated with sunflowers.;;;;;;;
8040022;s08e04;test;Ryan is stuck up high on a seesaw while Kevin sits down at the bottom.;;;;;;;
8040023;s08e04;test;Erin shakes a small tree where her hat got stuck.;;;;;;;
8040024;s08e04;test;Dwight stands stiffly in the middle as waiters and maids around him freeze in a dance pose, arms outstretched.;;;;;;;
8040025;s08e04;test;Andy walks past a waiter with his guitar, knocking his tray and scattering food.;;;;;;;
8040026;s08e04;test;A man in a helmet on a scooter speeds toward a ramp set up in front of a row of cars.;;;;;;;
8040027;s08e04;test;A man in a helmet runs up a ramp set beside a row of cars and jumps across them.;;;;;;;
8040028;s08e04;test;Kelly rubs her arms, cold, while Ryan drinks beside her at a table with wine bottles, at the outdoor party.;;;;;;;
8040029;s08e04;test;Oscar, Darryl, Pam, Jim, and Erin sit at a table with sunflowers and drinks, listening to a baby monitor with worried expressions.;;;;;;;
8040030;s08e04;test;Ryan puts his jacket on a man, and a moment later a tall man does the same, at the outdoor party.;;;;;;;
8040031;s08e04;test;Dwight stands in the middle, holding a torch, as waiters and maids circle around him, raising their torches.;;;;;;;
8040032;s08e04;test;A wide outdoor shot of people at picnic tables and blankets, Darryl and Kevin at the front, all looking the same way.;;;;;;;
8040033;s08e04;test;Dwight, dressed in a period costume with a black top hat,  stands stone-faced while Jim nods and looks up.;;;;;;;
8040034;s08e04;test;Jim stands beside Phyllis, both holding drinks at outdoor party, as Jim awkwardly waves at someone, looking uncomfortable.;;;;;;;
8040035;s08e04;test;Oscar throws a can toward Andy at an outdoor party.;;;;;;;
8240001;s08e24;test;A close-up of Oscar talking into the camera, as Dwight and Phyllis approach curiously behind him.;;;;;;;
8240002;s08e24;test;A close-up of Oscar, with Kelly behind him applying makeup and staring at the camera.;;;;;;;
8240003;s08e24;test;Kevin and another man bump heads, both holding their faces in pain, as Dwight and Phyllis watch.;;;;;;;
8240004;s08e24;test;A man and a young girl excitedly wave their hands in front of a blue backdrop for a photo shoot.;;;;;;;
8240005;s08e24;test;Stanley smiles with his arm around a young woman for a photo, standing in front of a blue backdrop with giant toy blocks nearby.;;;;;;;
8240006;s08e24;test;Creed poses for a photo with two elderly people beside him as a woman photographs them in front of a blue backdrop.;;;;;;;
8240007;s08e24;test;Meredith stands beside a young man with face tattoos and crossed arms for the photo.;;;;;;;
8240008;s08e24;test;Jim tears off Dwight's clothes at the parking lot.;;;;;;;
8240009;s08e24;test;Darryl, at his office desk, drinks from a pink can with a disgusted expression.;;;;;;;
8240010;s08e24;test;Andy walks into the office wearing gray coveralls, looking down with a defeated expression.;;;;;;;
8240011;s08e24;test;Andy, wearing gray coveralls, gets down on his knees in front of a woman sitting at the desk.;;;;;;;
8240012;s08e24;test;Andy, in gray coveralls, mops a carpet on the office floor, as coworkers sit at their desks nearby.;;;;;;;
8240013;s08e24;test;Pam, with the stroller and a kid holding her hand, enters the office, Jim surprised and fake-smiling.;;;;;;;
8240014;s08e24;test;A woman with a stuffed duck takes photos of Jim and Pam with the kids, as Dwight jumps behind her.;;;;;;;
8240015;s08e24;test;Dwight pulls a comb out of his jacket pocket and walks up to Angela, who is taking a photo with a man and a child.;;;;;;;
8240016;s08e24;test;Andy, in the bathroom, pours alcohol on himself from a bottle, standing in front of the mirror and sink.;;;;;;;
8240017;s08e24;test;Andy, in coveralls, carries a bowl of soup and then pours it over himself.;;;;;;;
8240018;s08e24;test;Andy eats the soup he poured on himself off his sleeve.;;;;;;;
8240019;s08e24;test;Dwight with small scissors walks up to Angela, who is taking a photo with a man and a child.;;;;;;;
8240020;s08e24;test;Dwight is leaving the office with a  clear plastic bag as Angela chases him, seen through the kitchen door blinds.;;;;;;;
8240021;s08e24;test;A red car leaves the office parking lot in a rush, when blue car starts chasing it.;;;;;;;
8240022;s08e24;test;Dwight, driving in the car, waves a clear plastic bag with a smile, while another car is visible in the rear window.;;;;;;;
8240023;s08e24;test;A tall man in a birthday hat, holding a cupcake with a candle, walks into a room with people at a table.;;;;;;;
8240024;s08e24;test;A red car speeds down a country road, a blue car right behind it.;;;;;;;
8240025;s08e24;test;Kelly poses for a photo with a man, hugging him against a blue photo backdrop.;;;;;;;
8240026;s08e24;test;The man in glasses hugs and then kisses Andy on the lips near the reception desk.;;;;;;;
8240027;s08e24;test;Two red cars drive through a quiet suburban street lined with houses and trees, a blue car chasing the other one by mistake.;;;;;;;
8240028;s08e24;test;Andy stands near the reception desk taking off his coveralls, revealing a suit underneath, as coworkers watch.;;;;;;;
8240029;s08e24;test;A blue car cuts off the red one, and Angela runs out of the blue car.;;;;;;;
8240030;s08e24;test;Angela slaps her hand on the window and opens the driver's door of the red car, who then gets out.;;;;;;;
8240031;s08e24;test;Angela slaps the man from the red car, who later runs away.;;;;;;;
8240032;s08e24;test;A shot of a man taking down the 'Sabre' sign next to the Dunder Mifflin logo on the wall.;;;;;;;
8240033;s08e24;test;Angela puts her hand on Dwight's hand as they sit together in a waiting room.;;;;;;;
8240034;s08e24;test;Dwight tries to kiss Angela, who pushes him away, then kisses him hard, as they sit together in a waiting room.;;;;;;;
9020001;s09e02;test;A shot of an office full of trash.;;;;;;;
9020002;s09e02;test;Kevin, sitting at his desk, throws trash on the floor beside him, where other trash already lies.;;;;;;;
9020003;s09e02;test;Kevin and Pam stand with a spinning wheel turning between them, as people clap.;;;;;;;
9020004;s09e02;test;Kevin spins around in circles at his desk, seen through the blinds.;;;;;;;
9020005;s09e02;test;Stanley and Erin sit at the cafeteria table, Stanley taps her hand and slides the sandwich toward himself.;;;;;;;
9020006;s09e02;test;Meredith and Pam stand with a shiny spinning wheel turning between them, as people clap.;;;;;;;
9020007;s09e02;test;Meredith and Pam stand with a shiny spinning wheel turning between them, as Pam moves the tiny wheel in front of everyone.;;;;;;;
9020008;s09e02;test;A shot of a rat moving along the floor among the trash in a cluttered office.;;;;;;;
9020009;s09e02;test;A little girl spins around in the yard in front of the house, as Jim leaves it with a present in his hand.;;;;;;;
9020010;s09e02;test;Jim is putting his bag in the trunk of a silver car, when Pam runs out of the house with a banana in her hand.;;;;;;;
9020011;s09e02;test;A young man in glasses leans over the reception desk, holding a magazine, where Erin sits talking to another young man.;;;;;;;
9020012;s09e02;test;A young man in glasses winks, while leaning over the reception desk.;;;;;;;
9020013;s09e02;test;A wide shot of guests at an outdoor party, with Phyllis in the back sipping an orange drink next to a man.;;;;;;;
9020014;s09e02;test;A shot of Darryl smiling at the outdoor party, as a woman with dreadlocks adjusts his tie.;;;;;;;
9020015;s09e02;test;Jim and Pam walking in the street with concerned expressions, Jim holding a wrapped present and Pam eating a banana.;;;;;;;
9020016;s09e02;test;A man with a tray of drinks approaches Jim and Pam, and Pam takes a drink from his tray, handing him the banana peel.;;;;;;;
9020017;s09e02;test;Dwight, sitting at his desk, takes a piece of paper, crumples it in his hands, and throws it behind.;;;;;;;
9020018;s09e02;test;A man is giving a toast with a glass of champagne, as the bride smiles beside people around tables with flowers in the garden.;;;;;;;
9020019;s09e02;test;A man in a suit sits down at the piano in the garden, a glass of champagne resting on it.;;;;;;;
9020020;s09e02;test;Oscar sits in the office kitchen, reading a newspaper and choking on his drink, as Pam and Jim stand nearby.;;;;;;;
9020021;s09e02;test;A woman in the office canteen pulls out a cleaver and holds it up in front of Dwight's eyes.;;;;;;;
9020022;s09e02;test;Andy takes his card out of his wallet and hands it to a young man in glasses.;;;;;;;
9020023;s09e02;test;Seen through a half-open door, Jim leans against the stair railing, resting his forehead on his hand.;;;;;;;
9020024;s09e02;test;Dwight grabs the woman's hand and lifts it repeatedly, letting it drop onto the cutting board.;;;;;;;
9020025;s09e02;test;Dwight repeatedly raises a cleaver above his head, preparing to bring it down on the woman's hand, while she drinks from a can.;;;;;;;
9020026;s09e02;test;Dwight swings his arms left and right, stretching, while a redheaded woman watches, in the office cafeteria.;;;;;;;
9020027;s09e02;test;Dwight makes circles with a cleaver in his hand above the cutting board, where the woman holds her hand.;;;;;;;
9020028;s09e02;test;Dwight stretches his interlocked hands out in front of the break room vending machines, stern and determined.;;;;;;;
9020029;s09e02;test;Darryl walks into the canteen finds Dwight holding a cleaver over a woman's hand on the cutting board, and walks out unfazed.;;;;;;;
9020030;s09e02;test;Darryl walks into the canteen and places his laptop on the table, opening it, while Dwight stands with a cleaver.;;;;;;;
9020031;s09e02;test;Andy, Erin, and a young man with a worried expression stand in a hallway by the door as he knocks.;;;;;;;
9020032;s09e02;test;The young man in glasses rests his head against the door frame, looking disappointed, as another man stands in front of  the door.;;;;;;;
9020033;s09e02;test;A wide shot of a restaurant seen at night through its front windows, with a neon sign glowing as people sit inside.;;;;;;;
9020034;s09e02;test;Dwight and a redhead woman sit across from each other in the office canteen at night, both making disgusted faces while looking at a laptop.;;;;;;;
9020035;s09e02;test;A young man leans over the reception desk, holding a Newsweek magazine with a brain-map illustration of a head on the cover.;;;;;;;
9040001;s09e04;test;Pam rests her head on Jim's shoulder, smiling, as he kisses her forehead outdoors.;;;;;;;
9040002;s09e04;test;Jim and Pam scoop cake onto their forks and eat it, sitting side by side at a bench outdoors.;;;;;;;
9040003;s09e04;test;Oscar smears cake onto Kevin's face with a small plate.;;;;;;;
9040004;s09e04;test;Kevin raises his hands up happily, his face covered in cake.;;;;;;;
9040005;s09e04;test;A shot of a mother and daughter sharing a picnic on the grass.;;;;;;;
9040006;s09e04;test;"A wide shot of people gathered around a roadside stand called ""Laverne's Pies,"" while a man fixes a tire nearby.";;;;;;;
9040007;s09e04;test;Dwight drives a bus with a stern, angry expression, gripping the steering wheel tightly.;;;;;;;
9040009;s09e04;test;Jim climbs down into the bus through the sunroof, while Dwight steps down onto his shoulders with his shoes.;;;;;;;
9040010;s09e04;test;Andy peeks around the curtain, while a woman wipes Erin's face with a tissue on the bus.;;;;;;;
9040011;s09e04;test;A giant chicken statue stands in the foreground while a man walks toward another man sitting on the roof of a bus parked nearby.;;;;;;;
9040012;s09e04;test;Andy angrily pulls the curtain closed on the bus, standing near Creed and Phyllis.;;;;;;;
9040013;s09e04;test;Jim climbs into the bus through the sunroof.;;;;;;;
9040014;s09e04;test;Stanley shouts angrily, his mouth and eyes wide open, as Jim and Erin watch behind him on the bus.;;;;;;;
9040015;s09e04;test;Dwight climbs into the bus through the sunroof, while Pam and Jim, sitting nearby, dodge.;;;;;;;
9040016;s09e04;test;Dwight angrily drops the keys with a yellow keychain onto Jim's.;;;;;;;
9040017;s09e04;test;A worried Kevin sits pointing at a map with a pen, while a skeptical Angela sits across from him in a bus.;;;;;;;
9040018;s09e04;test;People pose together beside the giant chicken statue while a man takes their picture.;;;;;;;
9040019;s09e04;test;A big white bus leaves the parking lot, while Darryl and a young man in glasses sit at a table outside the building.;;;;;;;
9040020;s09e04;test;A shot of a bus stopping for a hitchhiker in a light suit and hat, waving it down.;;;;;;;
9040022;s09e04;test;Jim strides firmly past the yellow line on the bus.;;;;;;;
9040023;s09e04;test;Jim claps his hands and high-fives people as he walks through the bus.;;;;;;;
9040024;s09e04;test;Andy, wearing a red cap and tie, stands next to the TV and winks.;;;;;;;
9040025;s09e04;test;Jim gets up from his chair toward the TV, as Andy in a red cap walks out of the office where everyone else is sitting.;;;;;;;
9040026;s09e04;test;Jim clicks something on the laptop next to the TV and plays a video for everyone.;;;;;;;
9040027;s09e04;test;A displeased Andy stands next to a laptop playing a video of him in a baseball uniform falling and dousing himself in dark liquid from a large orange cooler jug.;;;;;;;
9040028;s09e04;test;Toby holds a device up to the wall, while a worried Dwight watches, writing on a whiteboard, and Erin holds tape.;;;;;;;
9040029;s09e04;test;Erin sticks red tape on the wall where Toby pointed, tapping his fingers.;;;;;;;
9040030;s09e04;test;Erin sticks red tape in the shape of an X on the office carpet.;;;;;;;
9040031;s09e04;test;Meredith bends over nearby with a red X on the wall beside her.;;;;;;;
9040032;s09e04;test;Jim, walking with Pam through the parking lot, jogs ahead and opens the door, holding it for her to pass through.;;;;;;;
9040033;s09e04;test;Jim, walking after Pam, jogs ahead, clicks the button to the lift, and lets her pass into the lift.;;;;;;;
9040034;s09e04;test;Jim puts a bag of popcorn into the microwave in the office kitchen.;;;;;;;
9040035;s09e04;test;Jim takes the bag of popcorn out of the microwave and rush out of the kitchen, while Darryl and a young man in glasses talk.;;;;;;;
9040036;s09e04;test;Dwight, sitting at the desk near Jim, places a napkin on his lap.;;;;;;;
9040037;s09e04;test;The people walk out of the building as Dwight waves for the bus pulling into the office parking lot.;;;;;;;
9040038;s09e04;test;Meredith and Kevin push each other backward while sitting in their chairs on the bus.;;;;;;;
9040039;s09e04;test;Erin tapes a clear bowl of candy to the railing on the bus.;;;;;;;
9040041;s09e04;test;A young man near Angela presses a button on the bus ceiling, blowing her papers away.;;;;;;;
9040042;s09e04;test;An outraged Angela, her mouth wide open, frantically grabs at her flying papers on the bus.;;;;;;;
9040043;s09e04;test;Angela opens the overhead compartment above Jim, Pam, and Meredith on the bus, and a stack of papers falls onto them.;;;;;;;
9140001;s09e14;test;Erin in front of the reception desk in the office doing jumping jacks.;;;;;;;
9140002;s09e14;test;Erin, carrying a giant teddy bear, meets Darryl while walking up the stairs in the stairwell.;;;;;;;
9140003;s09e14;test;Pam, in a brown coat, carrying a folded blanket under her arm, walks through the warehouse carrying a blanket, then stops and scre ams in shock.;;;;;;;
9140004;s09e14;test;A shot of Creed at his desk, holding a colorful kite up to a fan in the office.;;;;;;;
9140005;s09e14;test;"A close-up of the forest-and-logging mural, defaced with orange spray-painted graffiti reading ""THIS SUCKS"" and a crude drawing.";;;;;;;
9140006;s09e14;test;A shot of Angela talking angrily on the phone on the staircase.;;;;;;;
9140007;s09e14;test;Jim stands in a messy kitchen in his pajamas, eating breakfast at the counter, as Darryl walks in wearing a suit.;;;;;;;
9140008;s09e14;test;Darryl stands in a small bedroom, arms spread wide, showing off his room with a plaid bed and blinds behind him.;;;;;;;
9140009;s09e14;test;Jim jumps onto the bed in his pajamas, arms spread wide.;;;;;;;
9140010;s09e14;test;Jim lies on the bed with one hand behind his head, next to a pile of clothes on the floor by the bed.;;;;;;;
9140011;s09e14;test;Darryl's hand gestures toward one side of the bathroom counter, clean and organized, and the other side, messy and cluttered.;;;;;;;
9140012;s09e14;test;Darryl looks unimpressed, while Jim, reflected in the mirror, stands on the bed wrapped in a blanket, playing guitar.;;;;;;;
9140013;s09e14;test;Jim washes his hands in a dirty sink, wipes his hands with a towel, and throws it onto the sink.;;;;;;;
9140014;s09e14;test;Darryl walks into the bathroom and flips the light switch.;;;;;;;
9140015;s09e14;test;Pam rides up on a forklift in the warehouse, holding a megaphone.;;;;;;;
9140016;s09e14;test;Pam rides down on a forklift in the warehouse, speaking through a megaphone.;;;;;;;
9140017;s09e14;test;"A shot of a silver metallic coffee thermos sitting on a desk, with a sticker reading ""Darryl"" on it.";;;;;;;
9140018;s09e14;test;Jim, sitting at his desk by the computer, drinks from a silver metallic coffee thermos.;;;;;;;
9140019;s09e14;test;Pam, in a grey hoodie, storms into the office yelling, as Erin at the reception desk looks at her.;;;;;;;
9140020;s09e14;test;An angry Dwight approaches the young man in glasses' desk from behind and takes his landline phone out of his hand.;;;;;;;
9140021;s09e14;test;Angela, in a black dress, runs up to Dwight in the office and touches his chest, and he flinches, stepping back.;;;;;;;
9140022;s09e14;test;Dwight hands out white papers to the workers in uniforms, sitting at a long table in the warehouse.;;;;;;;
9140023;s09e14;test;A redheaded woman stands with her hands on her hips, draws a circle in the air with her fingers.;;;;;;;
9140024;s09e14;test;A man in a warehouse worker uniform crouches with his head buried in his hand beside some boxes.;;;;;;;
9140025;s09e14;test;Pam, in a grey hoodie, stands next to Dwight in the warehouse, pressing her hands to the sides of her face and ears, stressed.;;;;;;;
9140026;s09e14;test;Oscar and Kevin, eating a snack from small plates, stand in a living room of some house, glancing at a portrait of an angry-looking, posing Angela.;;;;;;;
9140027;s09e14;test;Jim pours out coffee onto the floor, standing next to a red wall.;;;;;;;
9140028;s09e14;test;Jim forcefully shoves the thermal silver mug into Darryl's chest as he walks past him, handing it to him.;;;;;;;
9140029;s09e14;test;A man standing behind Oscar, hands on his shoulders, pats his cheek in front of everyone at a gathering.;;;;;;;
9140030;s09e14;test;Darryl sits down in a leather armchair white and blue portable cooler  in the room.;;;;;;;
9140031;s09e14;test;Darryl takes a green can out of a cooler, while Jim eats at a table nearby in the room.;;;;;;;
9140032;s09e14;test;Dwight leads a young man in a warehouse uniform by the arm down the street, with Pam walking beside them.;;;;;;;
9140033;s09e14;test;Pam puts a cap on the young man in glasses' head and shushes him, pressing her finger to his lips.;;;;;;;
9140034;s09e14;test;Dwight peeks through binoculars, as Pam ends the call and exits through a door behind the boxes.;;;;;;;
9140035;s09e14;test;A young man in glasses, taped to a chair with something written on his chest, looks down at his phone.;;;;;;;
9140036;s09e14;test;A man pushes a woman in a wheelchair toward the spot where everyone is posing for a photo.;;;;;;;
9140037;s09e14;test;Pam, holding a bucket and paintbrush, walks around a car covered in white paint as Dwight keeps painting it.;;;;;;;
9140038;s09e14;test;Dwight, with a shocked and admiring expression, walks around the car and admires the large painting on its side.;;;;;;;
9140039;s09e14;test;A satisfied Pam stands by the open trunk as an angry warehouse worker storms toward her across the parking lot.;;;;;;;
9140040;s09e14;test;A camera operator with headphones swings a long boom microphone and hits an angry warehouse worker in the office parking lot.;;;;;;;
