desc_id;episode;split;desc;wymaga_osoby;wymaga_obiektu;wymaga_scenerii;wymaga_ruchu;wymaga_mimiki;complexity;identities
82965;s03e15;test;Penny gets really excited, and she and Leonard, in a yellow hoodie and purple jacket, hug each other.;1;0;0;1;1;Z;Penny,Leonard
82969;s03e15;test;Penny is holding Leonard's arm, while he holds a small knife in his hand, while sitting on the couch.;1;1;0;0;0;Z;Penny,Leonard
82970;s03e15;test;Leonard, in a yellow hoodie and purple jacket, carries over a tray of fondue items and sets it on the coffee table.;1;1;0;1;0;Z;Leonard
82971;s03e15;test;Leonard, in a yellow hoodie and purple jacket, starts slicing the cheese with a knife.;1;1;0;1;0;P;Leonard
82972;s03e15;test;Penny picks up a chocolate bar from the tray and sets it back down.;1;1;0;1;0;Z;Penny
19952;s03e19;test;Shy Raj, in a light blue and grey jacket, closes his comic book and puts it back into the display case.;1;1;0;1;1;Z;Raj
19953;s03e19;test;Leonard touches his nose and mouth while looking through comics, standing next to Sheldon, in an orange shirt.;1;1;0;1;0;Z;Leonard,Sheldon
19955;s03e19;test;Raj points toward Howard, in a mint green turtleneck with a mustard vest over it, and he acts confused.;1;0;0;1;1;Z;Raj,Howard
19960;s03e19;test;Raj raises his beer and then takes a sip of it, at the bowling lane.;1;1;1;1;0;Z;Raj
19962;s03e19;test;Penny licks her fingers, at the bowling lane.;1;0;1;1;0;P;Penny
19965;s03e19;test;Penny looks up and winks at someone, making a finger gun gesture.;1;0;0;1;1;Z;Penny
19966;s03e19;test;Sheldon, in an orange shirt, jumps happily and pumps his fist, at the bowling lane.;1;0;1;1;0;Z;Sheldon
19967;s03e19;test;A shot of a maroon bowling ball striking the pins and all of them falling over.;0;1;0;1;0;Z;
19969;s03e19;test;Sheldon throws a maroon bowling ball into a bowling lane and gets a strike.;1;1;1;1;0;Z;Sheldon
19970;s03e19;test;Howard, in a mustard vest, is wiping his mouth with his arm while Sheldon is spraying his shoes.;1;1;0;1;0;Z;Howard,Sheldon
19971;s03e19;test;Penny is putting her shoes on with an uncomfortable face, next to Leonard in the bowling alley.;1;1;1;1;1;Z;Penny,Leonard
19973;s03e19;test;Howard, in a mustard vest, is raising his hand with a resigned face while Sheldon sprays a chemical into the shoes.;1;1;0;1;1;Z;Howard,Sheldon
28541;s03e19;test;Penny, in a pink sleeveless top, puts the bag in the freezer.;1;1;0;1;0;P;Penny
28544;s03e19;test;Penny, in a pink sleeveless top, raises her hands in the air and shakes them vigorously side to side with closed eyes.;1;0;0;1;1;Z;Penny
28635;s03e19;test;Howard, in a mint green turtleneck with a mustard vest over it, and Raj lean over the comics display case next to each other with confused, thinking faces.;1;1;0;1;1;Z;Howard,Raj
28639;s03e19;test;Leonard looks uncomfortable, touches his arm and walks away from Howard and Raj standing at the comics display.;1;1;0;1;1;Z;Leonard,Howard,Raj
28797;s03e19;test;Howard puts on his shoes, then turns, scared, to Sheldon, who sprays his shoes.;1;1;0;1;1;Z;Howard,Sheldon
28798;s03e19;test;Sheldon, in an orange shirt, looks down with a shy, pleased smile, at the comic store.;1;0;1;0;1;P;Sheldon
53936;s03e19;test;Sheldon, in a mint green shirt with orange sleeves, jumps up with his arms open showing excitement at the bowling alley.;1;0;1;1;1;Z;Sheldon
53937;s03e19;test;Leonard rolls his black bowling ball down the bowling lane, next to Stuart, who also has a black ball.;1;1;1;1;0;Z;Leonard,Stuart
53938;s03e19;test;Sheldon leans and bends his body forward after he throws the maroon bowling ball.;1;1;0;1;0;Z;Sheldon
54443;s03e19;test;Leonard holds the back of Penny's head and kisses her, while they both lie in bed.;1;0;0;1;0;Z;Leonard,Penny
54444;s03e19;test;Penny kisses Leonard, then turns her back to him in bed, and opens her eyes wide in shock.;1;0;0;1;1;Z;Penny,Leonard
61516;s03e19;test;Leonard folds his laundry when Penny walks into the laundry room.;1;1;1;1;0;Z;Leonard,Penny
61520;s03e19;test;Leonard spreads his arms out in a gesture of 'no,' while walking up to the laundry machine.;1;1;0;1;0;Z;Leonard
61521;s03e19;test;Leonard puts a bottle of bleach into his laundry basket when an excited Sheldon, in a mint green shirt with orange sleeves, walks in.;1;1;0;1;1;Z;Leonard,Sheldon
61522;s03e19;test;Penny turns her head with her mouth open toward Leonard and rubs her nose in the bowling alley.;1;0;1;1;1;Z;Penny,Leonard
61524;s03e19;test;Sheldon takes a yellow bowling jersey out of a bag that he brings to the bowling alley.;1;1;1;1;0;Z;Sheldon
61527;s03e19;test;A shot of Penny, Leonard, Raj and Howard putting shoes on at the bowling alley, when Sheldon walks in.;1;1;1;1;0;Z;Penny,Leonard,Raj,Howard,Sheldon
61550;s03e19;test;Stressed Penny is tying the laces of her shoes while sitting between Leonard and Sheldon at the bowling alley.;1;1;1;1;1;Z;Penny,Leonard,Sheldon
61551;s03e19;test;Penny walks away from Leonard, crying and touching her belly, and leaves the bowling alley.;1;0;1;1;1;Z;Penny,Leonard
61552;s03e19;test;Howard, Leonard, Sheldon and Raj enter the comic book store dressed in women's costumes.;1;0;1;1;0;Z;Howard,Leonard,Sheldon,Raj
61553;s03e19;test;Leonard, in a black vest and grey hoodie, rubs Penny's back with his right hand at the red-and-white plastic seats.;1;0;0;1;0;Z;Leonard,Penny
78581;s03e19;test;Howard is struggling to take a black bowling ball from the tray.;1;1;0;1;0;P;Howard
78582;s03e19;test;Happy Leonard, with a beer bottle, sits down in the seat next to Penny at the bowling alley.;1;1;1;1;1;Z;Leonard,Penny
13987;s04e01;test;The robotic hand drops the small package into Penny's hand, which she holds out expectantly.;1;1;0;1;0;Z;Penny
13988;s04e01;test;A robotic arm reaches into a paper bag and pulls out containers of food onto a table while Raj, Leonard, and Sheldon cheer.;1;1;0;1;0;Z;Raj,Leonard,Sheldon
18105;s04e01;test;Penny raises her shoulders and body, mouth open and eyes closed, sitting next to Sheldon, in a yellow shirt, at the restaurant.;1;0;1;1;1;Z;Penny,Sheldon
18107;s04e01;test;Penny puts her head down on her hand at the restaurant table.;1;0;1;1;0;P;Penny
18111;s04e01;test;Leonard reaches for Howard's laptop on the bed, but Howard, under the purple blanket, stops him with a gesture.;1;1;0;1;0;Z;Leonard,Howard
18116;s04e01;test;Howard is sitting in his bed with a purple blanket over his private parts and rubs his eyes with his hands.;1;1;0;1;0;Z;Howard
18117;s04e01;test;Sheldon, in a yellow shirt with grey sleeves, raises his head from a plate with a strange expression while smiling in a restaurant.;1;1;1;1;1;Z;Sheldon
18118;s04e01;test;Raj does a pulling gesture with both hands as he stands beside Leonard, who has his arms crossed.;1;0;0;1;0;Z;Raj,Leonard
47092;s04e01;test;Penny, at the door, looks angry at Sheldon, wearing a yellow shirt and grey sleeves, then he smiles and opens the door to his apartment.;1;1;1;1;1;Z;Penny,Sheldon
47094;s04e01;test;Sheldon, wearing a yellow shirt and grey sleeves, enters the apartment while Leonard talks on his cell phone.;1;1;1;1;0;Z;Sheldon,Leonard
62890;s04e01;test;Penny, in a pink patterned tank top, opens her mouth wide in shock, moving her head to the side, at Sheldon.;1;0;0;1;1;Z;Penny,Sheldon
62892;s04e01;test;Howard, in a green shirt, slowly turns his head around and looks at the robot hand massaging his shoulder.;1;1;0;1;0;Z;Howard
62896;s04e01;test;Leonard, while talking to Raj, reaches his hand toward the magazines on the table and holds his hand on them for a moment.;1;1;0;1;0;Z;Leonard,Raj
62900;s04e01;test;Penny spits water out and the robot hands Penny a blue napkin.;1;1;0;1;0;Z;Penny
80204;s04e01;test;The robotic hand holds up two fingers in front of Sheldon.;1;1;0;1;0;Z;Sheldon
96013;s04e01;test;Penny points to their table for the waiter at the restaurant, while sitting with Amy and Sheldon.;1;0;1;1;0;Z;Penny,Amy,Sheldon
96015;s04e01;test;Leonard and Raj slowly walk through a doorway into a clinic pulling a robotic arm that is attached, underneath a blanket, to Howard.;1;1;1;1;0;Z;Leonard,Raj,Howard
96016;s04e01;test;The nurse takes off her glasses, walks over and looks underneath Howard's purple blanket.;1;1;0;1;0;Z;Howard
96017;s04e01;test;The nurse walks over to the desk, picks up the phone receiver and talks into it.;0;1;0;1;0;Z;
96020;s04e01;test;The nurse is speaking to Howard, while Raj and Leonard look at each other beside her and laugh.;1;0;0;0;1;Z;Howard,Raj,Leonard
96021;s04e01;test;The nurse clicks something on the laptop that Leonard is holding and Howard's robotic arm releases him.;1;1;0;1;0;Z;Leonard,Howard
96740;s04e01;test;Sheldon, in a yellow shirt with grey sleeves, knocks on Penny's door repeatedly.;1;1;0;1;0;Z;Sheldon,Penny
96745;s04e01;test;The hand of a robot massages Howard's shoulder, while he opens his mouth wide and closes his eyes in pleasure.;1;1;0;1;1;Z;Howard
96747;s04e01;test;Penny, while driving a car, briefly turns toward Sheldon, the corner of her mouth lifting into a smile.;1;1;1;1;1;Z;Penny,Sheldon
96750;s04e01;test;Leonard grabs a blue napkin from the robotic hand and sits down in a chair.;1;1;0;1;0;Z;Leonard
4010001;s04e01;test;Howard is screaming in shock, then looks under the purple blanket around his hips and smiles, at the clinic.;1;1;1;1;1;Z;Howard
4010002;s04e01;test;Sheldon, in a yellow shirt, raises his hand in a stop gesture while in a car with Amy in the back seat and Penny driving.;1;0;1;1;0;Z;Sheldon,Amy,Penny
4010003;s04e01;test;Howard is sitting in his bed with a purple blanket over his private parts and shaking his spread arms in panic.;1;1;0;1;0;Z;Howard
4010004;s04e01;test;Amy's expressionless face suddenly shifts into a smug, close-lipped smile at the restaurant table.;1;0;1;1;1;P;Amy
4010005;s04e01;test;People in the clinic waiting room suddenly look at Howard, a robotic arm attached under his blanket, after a nurse speaks on the phone.;1;1;1;1;0;Z;Howard
38722;s04e12;test;Penny taps her phone screen with her finger while sitting next to Sheldon on the stairs.;1;1;1;1;0;Z;Penny,Sheldon
38727;s04e12;test;Leonard, in a black vest, looks at a notebook, then at his computer screen, and turns back to face Howard and Raj sitting in the living room.;1;1;1;1;0;Z;Leonard,Howard,Raj
38730;s04e12;test;Sheldon, in a blue shirt, sets a speaker on the desk and then sits down.;1;1;0;1;0;Z;Sheldon
38735;s04e12;test;Leonard gets up from the couch and goes to Sheldon's desk, where Sheldon is strangely moving both his hands above something.;1;0;0;1;0;Z;Leonard,Sheldon
38736;s04e12;test;Sheldon walks out of the apartment with electrical gear in his hands and then walks towards the stairs.;1;1;1;1;0;Z;Sheldon
38737;s04e12;test;Penny enters the apartment building and stops when she sees Sheldon, with electrical gear, sitting on the stairs.;1;1;1;1;0;Z;Penny,Sheldon
38740;s04e12;test;Penny stands up from the couch and Sheldon puts the electronic device on the table, then picks up his mug.;1;1;0;1;0;Z;Penny,Sheldon
38741;s04e12;test;Penny, in a white shirt and mustard vest, is sitting next to Sheldon on the couch when he winks at her.;1;0;0;1;1;Z;Penny,Sheldon
38742;s04e12;test;Leonard, in a black vest, is leaning over to show Sheldon something on the phone.;1;1;0;1;0;Z;Leonard,Sheldon
38745;s04e12;test;Sheldon rapidly stands up from the couch and walks up to the whiteboard to erase everything.;1;1;0;1;0;Z;Sheldon
38747;s04e12;test;A shot of Penny taking a photo on her phone of the shoes on the table while Sheldon sits in the armchair with his laptop on his lap.;1;1;0;1;0;Z;Penny,Sheldon
38752;s04e12;test;Leonard, in a black vest, gets up from his desk with a notebook in his hand, walks over, and sits on the couch, next to Howard.;1;1;0;1;0;Z;Leonard,Howard
38755;s04e12;test;Sheldon moves his hand back and forth in the air over an electronic device lying in his lap, while sitting on the couch with Penny.;1;1;0;1;0;Z;Sheldon,Penny
38756;s04e12;test;Penny puts her hands together and quickly claps twice as she is talking to Sheldon with an electronic device lying in his lap.;1;1;0;1;0;Z;Penny,Sheldon
38758;s04e12;test;Penny, in a white shirt and mustard vest, stands at the doorway, smiles, lifts her index finger, and closes the door.;1;1;1;1;1;Z;Penny
48485;s04e12;test;Howard, in an orange shirt, angrily talking on the phone at the canteen, moves his hand all over his face with his eyes closed.;1;1;1;1;1;Z;Howard
48487;s04e12;test;Raj, in a red sweatshirt, is smiling while talking at the canteen table, while Sheldon, Howard, and Leonard look at him with a serious expression.;1;0;1;0;1;Z;Raj,Sheldon,Howard,Leonard
68597;s04e12;test;Sheldon caps his marker and places it by one of the many whiteboards in the living room.;1;1;1;1;0;Z;Sheldon
68598;s04e12;test;Leonard, in a red robe, walks into the living room to find Sheldon surrounded by whiteboards.;1;1;1;1;0;Z;Leonard,Sheldon
68665;s04e12;test;Sheldon, in a purple shirt, rests his elbow on the arm of the couch, holding a paper in his other hand.;1;1;0;0;0;Z;Sheldon
68666;s04e12;test;Raj and Howard are on their laptops in the living room as they watch Leonard, standing next to the whiteboard, resting his chin on his hand.;1;1;1;0;0;Z;Raj,Howard,Leonard
68678;s04e12;test;Sheldon, in a purple shirt, gets up and goes to the desk under the window to pick up documents to hand out to the others.;1;1;0;1;0;Z;Sheldon
83992;s04e12;test;Sheldon, in a purple shirt, sits down on the couch next to Howard and raises his shoulders suddenly.;1;0;0;1;0;Z;Sheldon,Howard
83994;s04e12;test;Sheldon, in a purple shirt, shakes his right index finger, makes an okay sign with his hand and then puts his right index finger to his lips.;1;0;0;1;0;Z;Sheldon
83998;s04e12;test;Leonard, in a red robe, pours himself a cup of coffee into a brown mug.;1;1;0;1;0;P;Leonard
84010;s04e12;test;Leonard, in a blue shirt and green jacket, comes from the kitchen and sits down, placing green and yellow cans on the glass table.;1;1;1;1;0;Z;Leonard
84012;s04e12;test;Sheldon, in a purple shirt with black sleeves, suddenly moves his body while sitting on the couch and starts to clap as he is singing a song.;1;0;0;1;0;Z;Sheldon
84031;s04e12;test;Sheldon takes two can koozies from a paper bag, while sitting at the canteen.;1;1;1;1;0;P;Sheldon
84034;s04e12;test;Howard holds a mobile phone up to a whiteboard and uses it to take a photo.;1;1;0;1;0;Z;Howard
84037;s04e12;test;Sheldon reaches into a paper bag and pulls out two key chains while sitting at the canteen.;1;1;1;1;0;Z;Sheldon
84038;s04e12;test;Sheldon hands Raj a black mug from a brown bag, as he is sitting at the canteen.;1;1;1;1;0;Z;Sheldon,Raj
265;s05e09;test;Sheldon opens the cracked window and the bird flies away through it, from the couch.;1;1;0;1;0;Z;Sheldon
273;s05e09;test;Bernadette walks towards Sheldon, who is seated on the couch with a bird on his arm, and takes his picture.;1;1;0;1;0;Z;Bernadette,Sheldon
286;s05e09;test;A shot of Sheldon, seen through the window, waving his hands and shooing a bird sitting on the ledge outside the window.;1;1;1;1;0;Z;Sheldon
287;s05e09;test;Sheldon pulls the cord on the curtains, causing the drapes to draw closed.;1;1;0;1;0;Z;Sheldon
290;s05e09;test;Bernadette walks over to the couch and lets a bird jump onto her arm.;1;1;0;1;0;Z;Bernadette
291;s05e09;test;Amy and Bernadette look at a bird on the couch, then turn to Sheldon standing in the doorway with crossed arms.;1;1;1;1;0;Z;Amy,Bernadette,Sheldon
292;s05e09;test;Amy opens the door wider where Sheldon stands and the bird hops onto the back of the sofa.;1;1;0;1;0;Z;Amy,Sheldon
296;s05e09;test;Sheldon, with a bird on his arm, picks up a cup from a table near the sofa and offers it to the bird, which takes it.;1;1;0;1;0;Z;Sheldon
1325;s05e09;test;Sheldon slowly walks from the doorway toward a bird that Bernadette is holding on her arm, to pet it.;1;1;1;1;0;Z;Sheldon,Bernadette
1326;s05e09;test;Bernadette is holding a bird on her arm, looking angrily at Sheldon in a yellow shirt.;1;1;0;0;1;Z;Bernadette,Sheldon
1328;s05e09;test;Sheldon touches the feathers of a bird slightly, then jumps back with a smile.;1;1;0;1;1;Z;Sheldon
42276;s05e09;test;Leonard and Penny, in a dark grey blazer, both stand with crossed arms in the crowded bar.;1;0;1;0;0;Z;Leonard,Penny
42290;s05e09;test;Leonard, in a blue baseball cap worn backwards, turns around and, frustrated, takes off his baseball hat while going into the bedroom.;1;1;1;1;1;Z;Leonard
42291;s05e09;test;Penny, in a dark grey blazer, and Leonard walk into the movie theater.;1;0;1;1;0;Z;Penny,Leonard
42292;s05e09;test;Leonard walks away from Penny, then turns around, while she rummages through her shoulder bag, in the movie theater.;1;1;1;1;0;Z;Leonard,Penny
42293;s05e09;test;Sheldon, standing near the window and bookcase, twitches and rushes towards the desk to get a pen and paper and suddenly writes something.;1;1;0;1;0;Z;Sheldon
42294;s05e09;test;Sheldon, seen through the window, tries to scare the bird outside by holding up a drawing of a cat to his face, while making a cat gesture with his hand.;1;1;1;1;0;Z;Sheldon
42300;s05e09;test;A shot of Sheldon, seen through the window at night, making cat-like hand gestures at a bird sitting on the ledge outside the window.;1;1;1;1;0;Z;Sheldon
42301;s05e09;test;Sheldon, standing in front of a bookcase, near the window with drapes, dials a number on his cell phone.;1;1;0;1;0;P;Sheldon
42302;s05e09;test;Leonard takes off his grey blazer with an angry face and walks out of the room.;1;1;0;1;1;Z;Leonard
42304;s05e09;test;Leonard, in a grey suit, flaps his arms like a chicken.;1;0;0;1;0;P;Leonard
42306;s05e09;test;Sheldon, standing in front of a bookcase, near a DNA model, angrily hits the button to hang up the phone.;1;1;0;1;0;Z;Sheldon
42307;s05e09;test;Leonard, in a blue baseball cap worn backwards, stands in the apartment and throws his hands out from his sides while talking.;1;0;1;1;0;Z;Leonard
42315;s05e09;test;Penny hangs her purse on her chair at the bar and elbows a nearby man with a laptop.;1;1;1;1;0;Z;Penny
42316;s05e09;test;Leonard extends his hand and holds it out in front of him, and Penny, at the bar, gives him something from her purse.;1;1;1;1;0;Z;Leonard,Penny
42317;s05e09;test;Leonard stands by Penny's table at the bar, then sets the table number down.;1;1;1;1;0;Z;Leonard,Penny
42321;s05e09;test;Howard, all in blue, rests his chin on his hand in an armchair, then picks up the remote from the coffee table.;1;1;0;1;0;Z;Howard
79871;s05e09;test;Sheldon opens the cracked window and, when he sees a bird on the sill, closes it quickly.;1;1;0;1;0;Z;Sheldon
79872;s05e09;test;Sheldon comes out of the closet with a helmet on his head and holding a broom.;1;1;1;1;0;Z;Sheldon
80030;s05e09;test;Sheldon, Raj, and Howard stand by the window at night as it cracks, with a bird still on the ledge.;1;1;1;1;0;Z;Sheldon,Raj,Howard
80032;s05e09;test;Sheldon adjusts a machine standing at the desk near the window and bookcase, while looking at it.;1;1;0;1;0;P;Sheldon
80033;s05e09;test;Sheldon, Raj, and Howard come and look closer at the cracked window together.;1;1;0;1;0;Z;Sheldon,Raj,Howard
97506;s05e09;test;Sheldon, in a yellow shirt, points his finger at his mouth while talking to Raj on the couch.;1;0;0;1;0;Z;Sheldon,Raj
5090001;s05e09;test;A shot of Sheldon, seen through the window, knocking on the window at a bird sitting on the ledge outside.;1;1;1;1;0;Z;Sheldon
5090002;s05e09;test;Sheldon, with a helmet on his head and holding a broom, opens the cracked window and leans over.;1;1;0;1;0;Z;Sheldon
5090003;s05e09;test;The bird flies into the apartment through the open window.;0;1;1;1;0;P;
5090004;s05e09;test;Sheldon gets up from the floor and takes off his helmet, seeing a bird sitting on the sofa in the apartment.;1;1;1;1;0;Z;Sheldon
11645;s05e13;test;Penny stops kissing Leonard, in a red robe, and leads him by the hand from his doorway to her apartment.;1;0;1;1;0;Z;Penny,Leonard
11646;s05e13;test;Leonard rolls onto his side toward Penny, while they are lying together in bed on orange pillows.;1;1;0;1;0;Z;Leonard,Penny
11650;s05e13;test;Sheldon places a blue game piece on the game board while Raj and Howard laugh.;1;1;0;1;1;Z;Sheldon,Raj,Howard
11651;s05e13;test;Leonard rolls over in bed, with a blue cover, and puts his glasses on to check his phone.;1;1;0;1;0;Z;Leonard
11652;s05e13;test;Leonard, in a red robe, standing in the hallway in front of the doors, is kissed by Penny.;1;0;1;1;0;Z;Leonard,Penny
11656;s05e13;test;Sheldon lays down some cards in a couple of places on the table while playing a card game with bored Raj and Howard.;1;1;0;1;1;Z;Sheldon,Raj,Howard
11658;s05e13;test;Penny laughs and fixes her bangs while holding a glass of wine, at the restaurant with Leonard, in a black suit.;1;1;1;1;1;Z;Penny,Leonard
11659;s05e13;test;Leonard, in a black suit, comes into the apartment and slams the door, then Howard looks at his watch.;1;1;1;1;0;Z;Leonard,Howard
11676;s05e13;test;A shot of Sheldon rolling dice and pulling a car from the pile, near the board game set up on the glass table.;1;1;0;1;0;Z;Sheldon
11679;s05e13;test;Leonard, in a black suit, is looking at his computer while talking to his friends, who are playing a board game at the glass table.;1;1;0;1;0;Z;Leonard
11690;s05e13;test;Amy and Bernadette are sitting on Penny's bed on a pile of clothes when Penny comes out of her bathroom in a green dress.;1;1;1;1;0;Z;Amy,Bernadette,Penny
28857;s05e13;test;Sheldon, standing next to Leonard in front of their doors, jumps up and down happily holding a cardboard box.;1;1;1;1;0;Z;Sheldon,Leonard
28859;s05e13;test;Sheldon walks up and picks up a brown package that was sitting next to the apartment door.;1;1;1;1;0;Z;Sheldon
28860;s05e13;test;Sheldon stands in the hallway with Leonard, holding a cardboard box and covering his mouth.;1;1;1;0;0;Z;Sheldon,Leonard
28861;s05e13;test;While Penny, Amy, and Bernadette are unboxing something, Leonard knocks on Penny's opened door.;1;1;0;1;0;Z;Penny,Amy,Bernadette,Leonard
28862;s05e13;test;Sheldon stands in the hallway talking to a Spock cutout.;1;1;1;0;0;P;Sheldon
53257;s05e13;test;Leonard, at night in bed, rubs his head, then wakes up, puts on his glasses, and looks at his phone.;1;1;1;1;0;Z;Leonard
53262;s05e13;test;Leonard, in a red robe, walks away from Penny, stands in front of Penny's open door, yells, and gestures with his hand for her to go in.;1;0;1;1;0;Z;Leonard,Penny
53264;s05e13;test;Penny yells and gestures a lot with her hands, angry at Leonard, in a red robe, while standing in the hallway at his door.;1;0;1;1;1;Z;Penny,Leonard
53266;s05e13;test;Sheldon folds up the cardboard version of Spock.;1;1;0;1;0;P;Sheldon
53267;s05e13;test;Penny and Leonard stand at the altar, and as they turn to face each other, Penny reveals a big pregnant belly.;1;0;1;1;0;Z;Penny,Leonard
53272;s05e13;test;Penny, while lying in bed with orange pillows, gets Leonard's inhaler from her bedroom side table drawer and hands it to him.;1;1;1;1;0;Z;Penny,Leonard
53275;s05e13;test;Leonard shakes and holds the inhaler up to his mouth while lying in bed with Penny on orange pillows.;1;1;0;1;0;Z;Leonard,Penny
53279;s05e13;test;Leonard, in a red robe, sneaks into the apartment just as Sheldon turns on the light.;1;0;1;1;0;Z;Leonard,Sheldon
53284;s05e13;test;Leonard pulls his inhaler out of his red robe pocket and happily holds it up in the air.;1;1;0;1;0;Z;Leonard
53285;s05e13;test;Sheldon picks up some money from his desk drawer while Leonard stands in the back, in a red robe, with an inhaler in his hand.;1;1;0;1;0;Z;Sheldon,Leonard
53286;s05e13;test;Leonard, in a red robe, looks at the ground and blinks a couple of times, then takes the money from Sheldon's hand.;1;1;0;1;0;Z;Leonard,Sheldon
66181;s05e13;test;Howard puts his arm on his belly and bends over in his chair laughing, while holding cards in his hand.;1;1;0;1;1;Z;Howard
66200;s05e13;test;Penny, while sitting in a green armchair, puts her hands up to the sides of her face.;1;0;0;1;0;P;Penny
66202;s05e13;test;Sheldon takes two cards from his hand and shows them to laughing Raj and Howard while playing a board game at the glass table.;1;1;0;1;1;Z;Sheldon,Raj,Howard
66203;s05e13;test;Bernadette, sitting on the bed full of clothes next to Amy, stands and runs up to grab Penny's arm to lift her up from the armchair.;1;1;0;1;0;Z;Bernadette,Amy,Penny
66210;s05e13;test;Penny comes out of her bathroom in a grey vest over a brown shirt, while Amy and Bernadette are sitting on Penny's bed on a pile of clothes.;1;1;1;1;0;Z;Penny,Amy,Bernadette
3362;s06e01;test;Howard floats through the air in the International Space Station and waves at the laptop with a headset on it.;1;1;1;1;0;Z;Howard
3366;s06e01;test;Raj lifts up his foot above the table at the canteen to show Sheldon and Leonard that he's wearing sandals.;1;1;1;1;0;Z;Raj,Sheldon,Leonard
3370;s06e01;test;Penny applies white cream with a spatula on Amy's face between her lip and her nose.;1;1;0;1;0;Z;Penny,Amy
3371;s06e01;test;Penny closes the lid of a cream container tightly, while sitting next to Amy, who has a white mustache.;1;1;0;1;0;Z;Penny,Amy
3372;s06e01;test;Penny wipes the cream off the spatula with a tissue.;1;1;0;1;0;P;Penny
3376;s06e01;test;Leonard, in a green shirt, hands Penny a beer from the coffee table covered with a red checkered tablecloth.;1;1;0;1;0;Z;Leonard,Penny
3377;s06e01;test;Leonard puts down a bowl on the living room table, covered with a red checkered tablecloth, with drinks and plates already on it.;1;1;1;1;0;Z;Leonard
3378;s06e01;test;Leonard, in a green shirt, and Penny, each holding a beer, sit on the sofa.;1;1;0;0;0;Z;Leonard,Penny
3380;s06e01;test;"Sheldon winks at Amy and makes the ""finger guns"" gesture, at the restaurant.";1;0;1;1;1;Z;Sheldon,Amy
3381;s06e01;test;Amy angrily closes the restaurant menu while sitting at the table.;1;1;1;1;0;P;Amy
3382;s06e01;test;Raj turns to the waiter and gestures with his hand, then holds three fingers up, while sitting at the table with Amy and Sheldon.;1;0;0;1;0;Z;Raj,Amy,Sheldon
3383;s06e01;test;Raj gets up and pulls out the chair for Amy as Sheldon sits at the restaurant table.;1;1;1;1;0;Z;Raj,Amy,Sheldon
3385;s06e01;test;A man floats across the International Space Station behind Howard at the laptop.;1;1;1;1;0;Z;Howard
3386;s06e01;test;Sheldon, in a dark grey blazer, and Amy enter the restaurant dining area.;1;0;1;1;0;Z;Sheldon,Amy
3387;s06e01;test;Raj, sitting at the restaurant table, waves at Amy and Sheldon as they come into the restaurant.;1;0;1;1;0;Z;Raj,Amy,Sheldon
3390;s06e01;test;Howard releases a pen into outer space and it floats.;1;1;1;1;0;Z;Howard
3394;s06e01;test;Bernadette adjusts her glasses when she's talking to Howard online.;1;1;0;1;0;Z;Bernadette,Howard
3400;s06e01;test;Howard is in zero gravity, next to a computer console, when someone's head shows up from above.;1;1;1;1;0;Z;Howard
3405;s06e01;test;Leonard taps Penny on the arm and then sits up, putting his beer on the table covered with a red checkered tablecloth.;1;1;0;1;0;Z;Leonard,Penny
3406;s06e01;test;Leonard stands up and holds up his green shirt to show something written on his belly.;1;1;0;1;0;Z;Leonard
33112;s06e01;test;Leonard turns to a comic display and raises both his index fingers above his head.;1;1;0;1;0;Z;Leonard
33113;s06e01;test;Howard and Bernadette kiss each other at their wedding on the roof with Amy, Sheldon, Penny, Leonard and Raj clapping behind them.;1;0;1;1;0;Z;Howard,Bernadette,Amy,Sheldon,Penny,Leonard,Raj
35765;s06e01;test;Howard does a two-finger salute and a wink at the spaceship.;1;0;1;1;1;Z;Howard
45181;s06e01;test;Raj waves his left hand in the air while holding a beer bottle in the other, sitting on the couch between Howard and Penny.;1;1;0;1;0;Z;Raj,Howard,Penny
45182;s06e01;test;Howard closes his eyes, then looks down while putting his hand on the spaceship console.;1;1;0;1;1;Z;Howard
45184;s06e01;test;Penny takes a sip of beer and then shakes the bottle while sitting on the couch with Raj and Leonard, in a green shirt.;1;1;0;1;0;Z;Penny,Raj,Leonard
45187;s06e01;test;Raj sits up and puts his beer bottle down on the coffee table covered with a red checkered tablecloth.;1;1;0;1;0;Z;Raj
45190;s06e01;test;Raj, in an orange jacket, gets thrown out of the apartment and puts his hands in his pockets.;1;0;1;1;0;Z;Raj
45195;s06e01;test;Sheldon reaches for his wallet in his jacket pocket while sitting at the restaurant with Amy.;1;1;1;1;0;Z;Sheldon,Amy
45196;s06e01;test;Raj walks into the closed comic book store while Stuart is folding a t-shirt.;1;1;1;1;0;Z;Raj,Stuart
45200;s06e01;test;Stuart holds up a Chewbacca mug above the cash register.;1;1;0;1;0;P;Stuart
45206;s06e01;test;Raj places the cup he was holding on the counter.;1;1;0;1;0;P;Raj
60791;s06e01;test;Howard talks to his mom while floating in space.;1;0;1;1;0;Z;Howard
88798;s06e01;test;Penny sits down on the couch holding a glass of wine, next to Amy, who has a white mustache.;1;1;0;1;0;Z;Penny,Amy
6010001;s06e01;test;Howard sits with two other astronauts, all three of them strapped in and wearing full spacesuits with helmets.;1;0;0;0;0;Z;Howard
