desc_id;episode;split;desc;wymaga_obiektu;wymaga_scenerii;wymaga_ruchu;complexity
486981921839;WONC-tU62RA_000009_000019;test;A man in a swimming pool as he swims back and forth then tries to get off of the pool;;;;
1073767895;WOtjzZC0JPI_000001_000011;test;A woman in a purple jacket and her child are sledding down a snowy hill.;;;;
881572065254;WQ0Y8NFuaVs_000010_000020;test;A baby stands leaning on a table and puts a piece of wood in her mouth.;;;;
397911715952;WU5KZsG_mQk_000483_000493;test;A man is pouring hot coffee beans onto a table from a roasting machine.;;;;
298088297168;WW4N7GToB5I_000313_000323;test;An group of dancers are holding an fiesta.;;;;
944219343636;WXM7t-6DOAU_000004_000014;test;A man lights a ball on fire, and then proceeds to juggle it without getting burned.;;;;
302932858992;WXt6Xqc9st0_000011_000021;test;"A man plays ""Jingle Bells"" on a violin inside a cafe, while two other men are seated at one of the cafe's tables.";;;;
35097226549;WY9TXZ2ODgw_000150_000160;test;A man is talking about his experiences while at a chess tournament.;;;;
883274593340;WYsNLLqP4Bs_000083_000093;test;A person guides a string around a sewing machine to set it up;;;;
824045434995;WZGUWWGgJGQ_000013_000023;test;a woman is sitting at a table showing how to peel a fruits;;;;
823039453816;WZpYP1zXHEM_000025_000035;test;In a park a man is performing martial arts movements.;;;;
901634640484;WeL8Ie7hCTo_000003_000013;test;A person has a wax strip on her thigh and then she pulls it.;;;;
71583452629;WebWqUD5FMA_000005_000015;test;A woman is in her laundry room talking about how many loads she does and a man asks her what she likes most about doing laundry.;;;;
43184410628;Wh4vYozBQ5k_000019_000029;test;A little girl in a highchair tries to blow her nose.;;;;
211699518576;WimPRlD68BE_000013_000023;test;A view of underneath the water with all different plants moving around.;;;;
110115635117;WipdvBKvJJA_000004_000014;test;People work on making balloons while at an office party.;;;;
588328090422;WoUDwyqgvpw_000046_000056;test;A person is moving buns around on a cooking surface.;;;;
135374597233;WsEfaI-2azs_000024_000034;test;A girl stands in a bus and twirls her hair around her finger while other people sit on the bus then she chews gum with her mouth open several times.;;;;
11905615934;WsuY_Lwj0pc_000090_000100;test;Two woman are standing at the kitchen sink washing dishes.;;;;
816586327094;WtJ6gY4OgKA_000004_000014;test;Two men are carrying a pig that has been skewered onto an open pit fire.;;;;
489935509622;WtnQKvOuukE_000081_000091;test;A small boy rides a lawnmower on the grass while a loud humming noise is heard;;;;
869335741085;X-hblwx33Ys_000006_000016;test;A man is walking by a trash can that is completely full then comes back and smashes the computer monitor sitting on top with a baseball bat.;;;;
529546972572;X24LSuVejXc_000036_000046;test;Michael Jackson is dancing and doing his crotch grab on stage for an audience.;;;;
780001008725;X2Eqh6yQMn0_000131_000141;test;A man in a kitchen shows how to prepare a dish, and adds ingredients into a frying pan.;;;;
422320645528;X4052giOzGA_000017_000027;test;A woman jumps and swings from extremely high bars while people yell in a foreign language.;;;;
562760748663;X4qH1JT0L0k_000000_000010;test;A man shucks some oysters then sprinkles juice from a lemon onto them.;;;;
583275928059;X6HK_ckx54Q_000008_000018;test;A person demonstrates how to make a napkin fold called the rosebud.;;;;
80741760028;X8Tzn9cdCiA_000043_000053;test;A woman brushes a baby's teeth, and tells the baby not to suck on the toothbrush.;;;;
534087427627;X9cfsb8w7oc_000002_000012;test;An operating television show is on the television screen on the wall of the room.;;;;
951618104987;XBlVVyhfQ2Y_000052_000062;test;A person is mopping the bathroom floor with a wetjet mop.;;;;
123074596415;XDCqmQdJuwk_000036_000046;test;A female is standing in the kitchen with a mop laughing while others talk and laugh around her.;;;;
617013016383;XJK56aFXndw_000004_000014;test;A young man carries a little girl through an orchard to pick some fruit.;;;;
415873624597;XKJbWSZLI6E_000027_000037;test;Two little boys are each wrapping Christmas presents on a coffee table.;;;;
91588508709;XKxKNnrLloM_000000_000010;test;A man sends a plank of wood through a metal machine which smooths out its sides.;;;;
763672724568;XLLmpC-gAds_000203_000213;test;A guy is getting his chest hairs waxed while others watch.;;;;
353188047572;XLV_Bf7rupM_000112_000122;test;On a tv show two guys are talking with a tv playing in the background.;;;;
554320994648;XLkuBgAq6Bc_000012_000022;test;A boy is scuba diving while playing the air drums, a music video flashes between scenes.;;;;
885763028789;XOUMPB-p1Bw_000138_000148;test;someone is giving a live spray paint demonstration.;;;;
348852449098;XR_Uj0oUl_0_000033_000043;test;A television commercial showing off the features of an LG refrigerator.;;;;
608386321432;XUsCdZErSu8_000113_000123;test;A young man performs parkour stunts over tables, at the beach, and on a playground.;;;;
743141667443;XaCg7OXyglk_000034_000044;test;A person puts a sheet into a machine then pushes the machine down to press the sheet.;;;;
936141293497;XbKnoNtqSEw_000000_000010;test;Three women sitting at a table together having a conversation.;;;;
675973157492;Xc6bUqxIcUw_000397_000407;test;A man is unloading a sousaphone case off the tail end of a box truck.;;;;
826833958022;Xhu3GgXNFLc_000089_000099;test;A group of kids that are practicing there soccer shooting.;;;;
652321250328;Xjgto6N-cZk_000087_000097;test;A cook is rolling out some dough with a wooden rolling pin.;;;;
104421909966;Xkxjo2RtO6k_000036_000046;test;There are four or five people decorating a Christmas tree.;;;;
806167264544;XlNCltb6q2g_000010_000020;test;A woman helps a young child learn how to milk a cow into a bucket.;;;;
957559627614;Xli6ZqwpZas_000003_000013;test;A woman dressed in a red outfit with a head covering speaks in a foreign language.;;;;
608097513841;XqkIJrR1loM_000013_000023;test;A man is seen doing sit-ups while his legs are held down by another person.;;;;
679812745253;Xqso_EmafEg_000003_000013;test;Two young girls are being really goofy with they're eyes crossed.;;;;
253173944816;Xr3Tle4trX8_000000_000010;test;A man occasionally raises his hand in front of his head.;;;;
759007978363;XstIYO9nBdY_000055_000065;test;A woman is describing how a coffee bean processing machine works and where the exhaust goes.;;;;
55153639070;Xu2bCI2X3Rk_000004_000014;test;A girl sitting down getting her hair curled and then an after picture of her hair.;;;;
817367425268;XuCefaELj_s_000020_000030;test;A person showing how to make a sandwich using a machine.;;;;
217690991302;Xw-WT0yUimg_000334_000344;test;A bunch of people are doing skateboard tricks inside a skate park.;;;;
561769012591;XxY0Z47n7pg_000080_000090;test;A man stands on a jetski and rides it along the water then waves his hand in the air and speeds up.;;;;
745724185763;Xyt9EJ5QLQc_000008_000018;test;"A left hand is pouring a bottle of beer into a glass, the beer froths up and overflows the glass.  A voice comments ""Oh Yeah""";;;;
736570464816;Y0_Mf54Ie0k_000201_000211;test;A young woman doing yoga poses on a yoga mat;;;;
811707880085;Y17Aq_TRhkk_000041_000051;test;A laughing woman runs her hands through her curly hair as someone in the background teases her.;;;;
61575462731;Y1NEWHZywDM_000008_000018;test;a person plays an instrument while wearing a pink shirt;;;;
299317392109;Y2uP9qimkmY_000000_000010;test;Two young girls are in a park showing dance moves.;;;;
584281227324;Y5tmFKGiFpo_000001_000011;test;A pit crew pushes a race car forward out of a pit.;;;;
314550128010;Y7CZDrJ6Jv4_000000_000010;test;A young man does a good job of setting up and kicking a footfall across a field.;;;;
677469013873;Y7fRiJkjnno_000000_000010;test;A women is holding a green plate in her hand and then flings it across the ground into a bush.;;;;
350402790672;Y9_AJlP0iUY_000373_000383;test;On an outdoor stage, a woman is playing a violin while others look on.;;;;
497326288298;YAFo78cf8q8_000048_000058;test;Boy unwraps foil from stick of gum, places gum in girl's mouth, girl pushes gum into mouth and chews.;;;;
704479639376;YAmbVR1n56c_000144_000154;test;One man is providing instructions for soccer movements, while another man performs movements.;;;;
924038146825;YEDn6gNbAEI_000010_000020;test;An athlete runs fast and attempts to jump as far as possible during a competition.;;;;
633892273798;YFVR5y_EtH8_000049_000059;test;a boy doing pedicure to a person by placing his feet in a tub of water and scrubbing;;;;
650872343355;YG-i0u-qeXQ_000012_000022;test;A man seated at a computer desk, draws and colors a crtoon, using colored pencils.;;;;
891837915121;YG8JiyFKQ9M_000094_000104;test;Two fingers are shown with small shoes while the hands does tricks and someone talks.;;;;
833743510457;YHVzRUhCFl0_000088_000098;test;Someone holds onto a kite and starts to kite snowboard by lifting in the air.;;;;
383141657496;YH_2tWoQKH4_000031_000041;test;A teenage male eating an icecream cone and wiping his mouth on his arm.;;;;
336460008081;YHlvveB3fhA_000051_000061;test;The woman is stating that the art work is done on the furnace as it was years ago.;;;;
395191767541;YIpfPcwKoQE_000092_000102;test;A woman is being interviewed by someone holding a microphone in front of a sound stage and a noisy audience.;;;;
94170917199;YJD5hSb3dJs_000008_000018;test;A man does a flip off of a diving board and then people fall backwards into a pool.;;;;
317335617464;YKUT4aVE0Tc_000121_000131;test;A person is driving a forklift carrying bales of garbage for recycling.;;;;
231954649642;YLHPbG4pe-g_000038_000048;test;A woman is standing and throws a water balloon at another girl.;;;;
199267488495;YLJaiKWGQys_000139_000149;test;A man is attaching a piece of equipment to a car tire.;;;;
66969322480;YLqQSpRH09o_000002_000012;test;A young child jumps into a pool and then swims into a person's arms.;;;;
325304753652;YMO199qZ6SA_000182_000192;test;A woman runs a comb down her very long hair multiple times.;;;;
6432607287;YMvyLtafd6Q_000115_000125;test;A healthcare worker is changing the sheets on a hospital bed while the patient is rolled on its side.;;;;
378622491856;YR9KVrvn5Yc_000009_000019;test;Music plays while a man in a jump suit throws something off of a cliff and then jumps off.;;;;
39027033320;YRRGV4_VVEI_000539_000549;test;Several men are outdoors a night attempting to climb over sand dune;;;;
399838977373;YTdjyKCu53M_000032_000042;test;two men playing tennis while showing cut scenes from the match and music playing.;;;;
887509221347;Y_dxesnBzg0_000020_000030;test;A person using a powered brush to clean the outside eaves of a house.;;;;
807112577537;Ya7JaHCbtQw_000065_000075;test;A woman is showing how long you should brush your hair.;;;;
773951414441;YbLmMm66uUk_000192_000202;test;A large group of people are gathered along the shore of a river;;;;
338888988417;YbMXDNuVbEI_000003_000013;test;Kids are together with adults and kids are doing an egg hunt in a cemetery.;;;;
505128438683;YbvRNLgJWh4_000002_000012;test;Two paintballers hide behind a wooden barrier in a paintball course.;;;;
488136945109;Yio9nO2UuuA_000052_000062;test;A kid is drinking some beverage on a cup infront of a birthday cake;;;;
435428411811;YkYoZyGVzCg_000000_000010;test;A toddler stands at a coffee table and pushes it from the hallway out to the living room.;;;;
336633128050;YnPNwzxXHX8_000024_000034;test;A man talks about how to throw a football, and demonstrates by throwing his football across the gym.;;;;
768745158526;Yqd0U012_Hw_000368_000378;test;Someone is playing chess possibly against a computer using a computerized board with electronic bleeps and blinking lights visible.;;;;
178036496210;Yv0BBK00Nig_000054_000064;test;A sanding wheel is being used on a block of wood.;;;;
249412527961;Yv0w8FvXQ-w_000000_000010;test;A person is driving a car smoking a cigarette and another man is talking.;;;;
460753893116;YyZgPnY6WRo_000012_000022;test;A man puts a rainbow colored drill bit on a electric drill and then uses it on a small item in his left hand.;;;;
161947161320;Z03StBdQzog_000017_000027;test;A person uses an electric saw to cut through a piece of wood.;;;;
368423667700;Z03ZQ_h59Pk_000015_000025;test;In a gym little kids run around and one of them plays the hoola hoop;;;;
177217853839;Z0Gm7WTyk-o_000051_000061;test;The woman was doing something to her face and then said tada when she finished.;;;;
861246818982;Z0bLsEcuINU_000055_000065;test;A person demonstrates how to hold a playing card before throwing it across a room.;;;;
190383228308;Z2nrv3qiSZQ_000152_000162;test;A man is using a scrubber to clean a training shoe as the scene proceeds in fast forward motion.;;;;
268114957543;Z3r5apR3C6Y_000011_000021;test;A woman has a book pressed face down on a printing machine.;;;;
180308987897;Z5Ky6hK-0Co_000000_000010;test;Three girls are blowing up balloons at a party or gathering.;;;;
82888912021;Z5OoVbnHQew_000001_000011;test;Wearing a fetish mask, a woman lights up a cigarette and takes a puff of it.;;;;
409855019530;Z5ywBikWPqU_000045_000055;test;A lady is doing a trick with fire at night.;;;;
710959546834;ZBKdKhwsT98_000014_000024;test;A child is playing with marbles on a red plastic top.;;;;
64257254486;ZD6grPzt6mw_000186_000196;test;a series of dogs observe their environment and look near the camera;;;;
405110122965;ZFX7oYdu_hI_000009_000019;test;Adults play a game of kickball inside a giant indoor recreation area.;;;;
685743059338;ZGi_1YXNkvw_000006_000016;test;An attractive lady applying lipstick and makeup with a brush.;;;;
473425085464;ZJD0IvXAmvo_000001_000011;test;A man using a machine to sand down a wooden floor.;;;;
12208227128;ZQFJQ_LYgE0_000041_000051;test;A man takes a sip out of beer, sniffs it, and then sips the beer again.;;;;
939160851480;ZQihxHyTeCU_000098_000108;test;a person on a stage playing a musical instrument alone as other people watch on;;;;
466085905447;ZQj3kEu6q1I_000383_000393;test;A women looks in a mirror and applies some eye makeup to her eyelid with her fineger, stands back and examines it, and applies it to the other eyelid;;;;
427823746537;ZSiSZX5UNqY_000015_000025;test;a young man as he starts to go up a ramp with a hover board as he goes up and down the ramp;;;;
623964831126;ZV6RfQC-pEk_000205_000215;test;A woman does a dance in front of a bunch of people in a room with tables.;;;;
980690601604;ZVDR2od1gn8_000037_000047;test;While in a gym, some women are using machines while three women are dancing.;;;;
830035737051;ZXvgHRz92h4_000056_000066;test;A group of people are playing with a ball while they are in a gymnasium.;;;;
945002029817;ZYH4ja41BQs_000003_000013;test;A man tightens nuts on a board using a ratcheting wrench.;;;;
819034024455;ZZ1m75L6Aaw_000035_000045;test;a man with a violin playing in front of a microphone;;;;
434579293207;ZZzFwO8yxOE_000000_000010;test;One man with eyeglasses annd one man in sunglasses ride in a car;;;;
385202533362;Z_cdeyDDTHs_000141_000151;test;A man gets his back waxed by some girls while lying down.;;;;
745927935778;Zajrgco48XM_000010_000020;test;A person is racing down a mountain in a ski competition.;;;;
210859590140;ZcI5Ht9e4QU_000005_000015;test;An middle-aged man rolls a ball to a younger man who kicks it while a small child jumps around behind the older man.;;;;
68831463977;Zdj9dPccQWQ_000000_000010;test;A girl is high in a tree sitting on a branch.;;;;
913619164150;Zj58slqEBAo_000276_000286;test;People are cheering a someone is skiing down a steep slope.;;;;
968670317923;Zjr3hHz4Q2M_000150_000160;test;A guy is singing karaoke while a few others look on.;;;;
189663471354;ZjzhQBpqqSg_000073_000083;test;A girl is holding a lollipop, takes a lick, and speaks a foreign language.;;;;
617660914879;ZkItRWigcqI_000008_000018;test;A man discusses the edibility of a mushroom and tells it's Latin name.;;;;
449090607056;ZlWcMe2ZJCA_000011_000021;test;A vehicle is backin up out of a busy intersection and another vehicle moves forward.;;;;
732042455469;ZmvFrZKCxt0_000106_000116;test;A woman is teaching a class using a whiteboard to explain a shown formula.;;;;
2983386654;ZnKbREYJ1C0_000002_000012;test;A person riding some vehicle on the snow with very difficult and with struggle.;;;;
238419556969;ZnOGjbmb0HQ_000043_000053;test;Adults and youths of male and female genders are seen mingling and dancing across the hall.;;;;
756356354419;ZoncDWHJQnQ_000775_000785;test;Two men in a break in a USA fencing match.;;;;
986776509635;ZqZyRVnu-Xk_000044_000054;test;Two men are taking small potted trees off of the bed of the truck and placing it on the ground.;;;;
464093183690;Zrhf5rNcLcA_000055_000065;test;A man is teaching people how to iron a shirt using an iron and an ironing board.;;;;
380730622695;ZupvPUGTifY_000000_000010;test;A heavily made up woman licks her lips at the camera seductively.;;;;
641521736362;_2zXAtOKXm0_000004_000014;test;A woman and a little girl are having a pillow fight, while another woman films and talks to them.;;;;
588304432656;_3DfEgSKpjM_000035_000045;test;A man rests on his stomach on a surf board as a wave begins to swell.;;;;
918678927827;_6LbEATZ-jM_000045_000055;test;A young man play acts wearing a makeshift helmet and holding a sword.;;;;
805834372720;_76AUSD3yuE_000015_000025;test;In a kitchen a woman presses pie dough into a pan.;;;;
422378891390;_CZuzcuFC8Q_000173_000183;test;A woman is shown braiding a piece of her hair while explaining the process.;;;;
603308724238;_G9ka7ghM1c_000049_000059;test;A woman has her toes spread apart, and her fingernails painted while getting wine.;;;;
162295703819;_HUQYqzmppk_000000_000010;test;Two young girls are demonstrating a dance between the two of them, outside in the snow.;;;;
858142193608;_HfaDD0LQfU_000035_000045;test;On a city street two people compete in a sanctions go cart race as others comment.;;;;
516839770208;_Htydb1BsKU_000001_000011;test;The camera points down at someone's feet riding a hover board.;;;;
49213338307;_Of0tEvZkQ4_000009_000019;test;In a workshop, a man welds an exhaust pipe creating large sparks.;;;;
278168988310;_PZtfoG-H1M_000166_000176;test;A man and a woman seated at a restaurant table with sandwiches, the man explains his sandwich.;;;;
199067273939;_PdB7OGolCo_000191_000201;test;A spool of thread is wrapped around a small hook several times.;;;;
626178654606;_QB3Wxlvgug_000349_000359;test;A tray with cookies are shown and a person says that wax paper is needed.;;;;
949963378748;_UoN-y6SzjI_000004_000014;test;A young girl is kicking a ball across a field of grass.;;;;
616183554362;_VV8Gs9SK2g_000084_000094;test;a man and a woman dance next to each other on a hardwood floor;;;;
661234496414;_WPR0Auk7ZM_000024_000034;test;Several teens are shown jumping from a rope swing into a lake.;;;;
384769365328;_Y3Y4wMv8EQ_000000_000010;test;A heavy machine backs up to a tractor trailer in position to lift it.;;;;
856747918624;_YWpv2_K8Pk_000054_000064;test;A person uses a table saw to saw some wood indoors.;;;;
968520437060;_ZIq66VAlJY_000064_000074;test;At church a group of females are dancing and having fun.;;;;
525124200555;_ZY_EfSlzGA_000045_000055;test;A woman is sitting and playing a melody on a harp.;;;;
292448450272;_cUwBX4u4e4_000000_000010;test;Ice hockey players celebrate while skating and embracing each other.;;;;
735322738755;_dWpzz8ng9U_000002_000012;test;a person has a paper with folds in it and using it like a accordion.;;;;
7868102306;_dajS-slpEY_000044_000054;test;The man is having fun riding his unicycle at the park.;;;;
616123231572;_dgXPUOaJAQ_000087_000097;test;A young woman slowly brushes her hair inside alone to the camera.;;;;
485877091368;_ekOIpM7Qds_000257_000267;test;A woman stands at a lectern and speaks,with several men in unform standing behind her, then cuts to a man sitting in front of some flags responding to her;;;;
191854501517;_gdT1bgS-68_000131_000141;test;Two kids riding a bicycle in circles in a closed area;;;;
293503117384;_gtC_avp2gU_000002_000012;test;A girl wearing blue, white, and pink pajamas practices hula hooping in her room.;;;;
814445582197;_i3-peaS8dk_000102_000112;test;A man showing how to lying the stone without any gap on the cement plaster;;;;
9271173788;_iyEqlFFrxU_000047_000057;test;A little girl wearing a dress is pushing a toy stroller with a toy inside it down the street.;;;;
518805156512;_jlYiGRdcjU_000014_000024;test;A woman in a stable carefully wraps a horse's leg.;;;;
606366293024;_lDzLPASjfg_000007_000017;test;A mail man puts letters into mailboxes in the lobby of an apartment building and one falls on the floor.;;;;
934621495936;_lR3PdrCkVU_000000_000010;test;A person is holding a colored bird as it eats from their hand.;;;;
994953418149;_mOLCx0ajag_000071_000081;test;A man holding a paper foldable fan is shown crossing a rope on one foot as he hops across.;;;;
820195833435;_mffV4nn_vY_000018_000028;test;A man wearing jeans grabs something with both hands from a very large pot.;;;;
372306244308;_nfO1B5aDLI_000036_000046;test;Two boys play rock paper scissor and run away laughing;;;;
238288021907;_oEyLqJ5tbY_000000_000010;test;A group of people are sitting around a table putting sparklers in a cake shaped like a bear.;;;;
224377580467;_oHTPzXp6B4_000007_000017;test;A woman on a yoga mat balances on her head using her arms.;;;;
55394654411;_vMrhrBmDhc_000042_000052;test;An open air gym shows a large group of women particpating in a dance or excercise class.;;;;
271042797899;_wMe9P5gsHE_000219_000229;test;A group of adults play the drums and sing while a child just watches.;;;;
459340978764;_wl44BmkpWo_000036_000046;test;A man juggles balls one-handed and then two-handed and tosses them to a person off-camera.;;;;
722031566907;_x-5Zach8QE_000154_000164;test;A man is seen skating through city streets before doing multiple tricks and jumps;;;;
836369154661;_xE_0yhuehs_000163_000173;test;A small child maneuvers a toy wheelbarrow backwards along a pathway while another child watches;;;;
802757303047;a0OxjWs1ljY_000017_000027;test;A person is indoors and doing some kind of work on the wall of the room;;;;
742075626100;a2EHaB5CrFQ_000006_000016;test;A man is tapping his hand on his leg and blowing into some bamboo.;;;;
975745972478;a4ROubm0cIc_000000_000010;test;A small orchestra in a church playing, a violin and keyboard;;;;
708800520133;a4i00Iu-eP8_000114_000124;test;A little girl is doing something with shoe laces and tying them through each other.;;;;
692346908313;a8HehnYjquw_000107_000117;test;A person is sitting next to a canal full of very dirty water.;;;;
447026519831;aBDUIoLRVXc_000004_000014;test;A young man is looking into the camera while speaking into a microphone.;;;;
906730905650;aCdGR9plu0w_000002_000012;test;A man sharpens a pencil above a pile of pencil shavings and paper.;;;;
473654694835;aDM9nmd-Cxk_000136_000146;test;A young girl demonstrates a handstand dismount in a bedroom;;;;
326239869197;aELK8yhURbU_000007_000017;test;A little girl shakes maracas while sitting on her living room floor.;;;;
157564597780;aEimCZBp0gM_000018_000028;test;A boy is drumming a red and blue pen on a countertop.;;;;
337947434355;aF3-ZOZ2loQ_000497_000507;test;A child is sitting on the floor playing with his toy train set.;;;;
920088867984;aGO1jGrMDno_000174_000184;test;A little baby is sleeping in his chair as his parent watches him.;;;;
406030633545;aJxa7KNArB4_000096_000106;test;Men place meat into a grinder, weigh the meat on a scale and place the meat into rectangular containers.;;;;
94433032957;aL6zh0oCzZE_000039_000049;test;A man standing in front of a microphone playing some kind of wind instrument.;;;;
375617669661;aLSu6a91bcY_000001_000011;test;Several words are shown and then a woman rides a sailboard on the water.;;;;
193928077585;aMTce4pTh00_000047_000057;test;A person has a ball, and then another person is shown catching the ball.;;;;
974359429433;aNN4j-njBes_000009_000019;test;A person is using a spatula to make a pancake and describing how he does it.;;;;
460198696409;aNr1Za9eHbs_000008_000018;test;A woman laying down massages another with her feet while the other asks her to continue.;;;;
989585710092;aOOqdPie8wQ_000129_000139;test;A man talking about both of his drills and tools that he has and which he likes better.;;;;
92283480448;aPVoS698VPs_000342_000352;test;A man holds a woman as she lifts her legs towards him.;;;;
520106532235;aVWB66MJ-uA_000010_000020;test;A child is using a body board ion a water park.;;;;
793716883473;aYRujsj9Z_Q_000060_000070;test;Randy Oitker setting a new Guinness World Record shooting an arrow into ballons in a field.;;;;
298943520184;a_1mjN2I7RI_001337_001347;test;A referee calls a foul in a womens field hockey game and the goalie picks up the ball.;;;;
745831295881;a_Dl1AxdSvQ_000003_000013;test;A man wraps his arms around a woman and they play an instrument together.;;;;
306325898429;a_KbmzIVAgY_000052_000062;test;A man in a large crowd of people is flying a kite using a reel as others mill around and a man gives commentary.;;;;
436226738155;a_a8ogcLGtY_000019_000029;test;A woman hugs a woman then continues to walk and a child yells to the camera.;;;;
170003855465;aaFrYWlMAoo_000001_000011;test;A man and a woman are racing to climb a rope and the woman wins.;;;;
399877756585;abVIgtfR9sY_000028_000038;test;two young men are smiling and laughing while arm wrestling each other;;;;
272060366766;abcm6SdJ43o_000000_000010;test;A little boy is playing a trumpet in his living room.;;;;
378009257434;ady69p6ykqE_000001_000011;test;A group of people stand around a field then one of them runs and jumps in the air;;;;
502539326347;aeFoaAyjp5E_000165_000175;test;A woman is tying the tennis shoe for a bride in a wedding gown.;;;;
541488320923;afnPuk1rl_M_000097_000107;test;A gym full of kids playing games with rackets and others watching.;;;;
64502081610;ag8KLqzMZnI_000092_000102;test;A sheep laid on the floor is seen having his fur being scrapped off.;;;;
44324500977;agtMmyQkyik_000028_000038;test;A vehicle is picking up the trash from the trash can;;;;
868994407060;aiZbw9z4Kcs_000014_000024;test;A woman flips a pancake in a pan with a spatula she is holding in her right hand.;;;;
467829923205;amvcZogOvvI_000007_000017;test;two people walking with fishing poles near a river bank;;;;
873196172467;anzQwjeBbYs_000009_000019;test;Man manipulating a clear glass ball over and under his hand with musical accompaniment.;;;;
547856826148;aqRD8TK9K1w_000005_000015;test;A boy walks on his tip toes on the backporch of his house outdoors.;;;;
219470564938;aw55asaJJ34_000010_000020;test;Two people have arm-wrestling match pressing against each other's wrists with hands in fists.;;;;
624317083501;ay4oamtb_Bo_000009_000019;test;A girl washes her hands well in a bathroom sink and a boy steps up and holds a colored picture up.;;;;
756073491422;b1VygfGIpYg_000163_000173;test;A closeup of a person doing a needle felting craft;;;;
628769192357;b1qE4GNZ9OA_000144_000154;test;A person is taking some sheets of paper-like material and inserting them into a machine;;;;
352637019172;b4FIQL0xioQ_000347_000357;test;A person is playing guitar and singing in a hallway as people walk past.;;;;
944550732337;b7-jU2adf_Q_000010_000020;test;A young boy is holding an object very high and another boy does a rotating kick and hits to object with his foot.;;;;
617845422941;b72mXcSFozc_000041_000051;test;An old man is outside hammering nails into a stone block.;;;;
119977710809;b8vAhQSYN-g_000000_000010;test;Two young girls in a park practice a dance or cheerleader routine.;;;;
89646734937;b8yf5J8knSk_000341_000351;test;A man at a table records his family playing a board game.;;;;
654665933290;b9TfeDnfemw_000047_000057;test;A man is inside of a church playing an electric piano.;;;;
241016492893;bAar9lhU3-U_000031_000041;test;A machine is packing a bag and then seals the bag and moves on to the next bag.;;;;
117046439382;bB0p-_ie8sg_000423_000433;test;Someone rides a mountain bike down a muddy wooded trail.;;;;
176190446542;bDlnrPoP2dY_000124_000134;test;Two men play racquetball on an indoor court, while one congratulates the other.;;;;
544598581242;bEKMpm2q4HI_000015_000025;test;A girl cooking bangers on the griddle turns them over with a pair of tongs.;;;;
968290225876;bEN-M8LaxN4_000051_000061;test;A cute baby is laughing hysterically while a woman is making funny noises in the background.;;;;
996208237973;bH9cE46eZJY_000028_000038;test;A boy dribbles and kicks a ball while walking down a path.;;;;
402363420285;bHdGTlzuwRQ_000002_000012;test;A male is throwing the discus at a sporting event.;;;;
348282133355;bI6t7z9IYVQ_000006_000016;test;A group of kids having a snowball fight in the snow while someone follows them along.;;;;
287789104230;bIiDiDUl2RU_000009_000019;test;Two people hug each other while other people walk around them then they break apart and walk away with arms around each other and one man puts his hand over the other's face.;;;;
977052687603;bInEaaZ2Vk8_000001_000011;test;A person was coloring a black and white coloring book using a marker;;;;
100467428142;bL3YnakZWHo_000006_000016;test;Bride and other persons at the wedding reception dance to the the Macarena;;;;
819617656289;bMCDoCW3GWY_000160_000170;test;A man in a red and white hat is being interviewed as well as a woman in a red shirt.;;;;
130969392465;bQ0vqeijA44_000316_000326;test;Person holding a light attached to a circuit square board.;;;;
183546365602;bTT-Lk4Hc88_000208_000218;test;A woman is cooking a food preparation on a show and another woman is helping her.;;;;
324332118993;bUHZAtuW-zU_000049_000059;test;A weather girl giving the weather forecast on television in a red top with skirt on;;;;
14305441089;bYq9JMbV4Vs_000036_000046;test;A guy climbing a rock wall then a guy climbing an ice wall and then another rock one.;;;;
786218457755;baENtPQwXcQ_000048_000058;test;A baby boy turns his head while sleeping then wakes up and looks at the camera.;;;;
629047213136;bbZMxUKuKms_000293_000303;test;A man uses one of those old fashioned cut throat razors to groom his moustache, beard and sideburns.;;;;
743129123475;bbu7lxDJ3_A_000001_000011;test;A person stands with a coin in their hands, they show the coin and turn it over several times then flip it into the air and catch it.;;;;
107492454505;bkU7KncK3e0_000077_000087;test;A large group of young people are involved in a a rather unorganized dance.;;;;
514025092793;blidPJ6mZ9o_000076_000086;test;A group of people dressed in 1920's era clothing dance together on a large wooden dance floor as band music plays.;;;;
554350825771;bm8etqEqbGk_000002_000012;test;A bunch of people are at a rock concert and a mosh pit starts to open up.;;;;
46225704517;bmbtEThyum0_000000_000010;test;At a concert a man is being carried by a group of people.;;;;
500236632547;bnSYqx_JBaI_000001_000011;test;A young girl is playing hopscotch on a sidewalk, the hopscotch is drawn on the ground in chalk.;;;;
335190188432;bpw7kP8IEJU_000008_000018;test;"A baseball cap with the logo ""OBEY"" in the inside tag";;;;
128843434998;bqmNi9nL9Bs_000051_000061;test;A person yells hi to a person as they ride their snowmobile past them on a circle track.;;;;
794441743035;br3E4ArDqPQ_000006_000016;test;A man is demonstrating how to cook waffles over a campfire.;;;;
958824079969;brJ2L7pbeA0_000108_000118;test;A man massaging another person's leg covered in a blanket and then uncover the leg after.;;;;
145579828595;bsY3obz3Nvw_000000_000010;test;A cook cuts the ends of an onion off as he prepares a dish.;;;;
598231574488;bxxK9LLquRs_000016_000026;test;a man is putting a alligator asleep by rubbing his belly at some kind of water park show.;;;;
755914262616;c-7aCvrVkoM_000002_000012;test;Woman wearing gloves holds curled snake which is extending its head away from woman.;;;;
