stem;dataset;top;desc_id;desc;vid_name;ts;source;requirements;complexity;identities;event_id;rank_base;rank_variant;correct_in_top_base;correct_in_top_variant
complex;tbbt;4;77728;Raj, in a purple sweater, is eating his food very happily, smiling and closing his eyes in delight, at the canteen.;tbbt_s02e13;[1.98, 6.39];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Raj;tbbt_s02e13_d77728;1;13;yes;no
complex;tbbt;4;78994;A wide shot of Raj, Leonard, Sheldon, and Amy standing around wine barrel tables, each smelling their wine inside their wine glasses.;tbbt_s09e22;[508.25, 511.02];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Raj,Leonard,Sheldon;tbbt_s09e22_d78994;2;68;yes;no
complex;tbbt;4;42306;Sheldon, standing in front of a bookcase, near a DNA model, angrily hits the button to hang up the phone.;tbbt_s05e09;[268.17, 270.83];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s05e09_d42306;27;277;no;no
complex;tbbt;4;55214;Sheldon and Leonard are sitting in the waiting room with clipboards as Leonard adjusts his glasses.;tbbt_s01e01;[81.33, 84.22];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon,Leonard;tbbt_s01e01_d55214;1;1;yes;yes
complex;tbbt;4;3022;Penny pulls back the shower curtain and climbs inside the shower.;tbbt_s01e01;[917.02, 921.35];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny;tbbt_s01e01_d3022;1;1;yes;yes
complex;tbbt;4;38410;Two little girls with a clipboard and a box pass Sheldon and Leonard and enter the building.;tbbt_s01e01;[1109.1, 1118.72];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon,Leonard;tbbt_s01e01_d38410;1;1;yes;yes
complex;tbbt;4;38104;Leonard, Raj, Sheldon, and Howard, wearing their costumes, stand as Howard knocks on the door with a skeleton on it.;tbbt_s01e06;[351.73, 355.21];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard,Raj,Sheldon,Howard;tbbt_s01e06_d38104;1;1;yes;yes
complex;tbbt;4;54574;Howard talks to a girl in a nurse costume, then she touches her stethoscope.;tbbt_s01e06;[562.05, 567.49];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Howard;tbbt_s01e06_d54574;1;1;yes;yes
complex;tbbt;4;80231;Raj and a girl lie in bed with a flowered duvet, as he puts his hands behind his head.;tbbt_s01e06;[1229.34, 1233.49];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Raj;tbbt_s01e06_d80231;1;1;yes;yes
complex;tbbt;4;28225;Sheldon, in a green shirt, folds a red shirt and places it on top of other folded shirts in a laundry room.;tbbt_s02e01;[273.32, 283.42];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon;tbbt_s02e01_d28225;1;1;yes;yes
complex;tbbt;4;29620;Howard grabs his pillow and puts it over his face.;tbbt_s02e01;[1077.58, 1080.14];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Howard;tbbt_s02e01_d29620;1;1;yes;yes
complex;tbbt;4;47836;Leonard and Penny, in a yellow blouse, are sitting on the couch together while Penny clicks something on her pink laptop.;tbbt_s02e13;[193.08, 204.29];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard,Penny;tbbt_s02e13_d47836;1;1;yes;yes
complex;tbbt;4;87536;Raj picks up a large strip of gold condoms while standing in the bathroom next to Leonard.;tbbt_s02e21;[413.46, 425.72];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Raj,Leonard;tbbt_s02e21_d87536;1;1;yes;yes
complex;tbbt;4;87537;Howard, in a blue turtleneck, is typing on his laptop, sitting at a desk in a hotel room, when Raj and Leonard walk in.;tbbt_s02e21;[425.93, 429.43];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Howard,Raj,Leonard;tbbt_s02e21_d87537;1;1;yes;yes
complex;tbbt;4;66247;Penny, in an orange shirt, reaches under the kitchen counter and gets an orange box, searching for something.;tbbt_s02e21;[485.66, 490.15];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny;tbbt_s02e21_d66247;1;1;yes;yes
complex;tbbt;4;88803;Penny, in an orange shirt, goes into the kitchen and picks the phone up off the counter.;tbbt_s02e21;[521.97, 525.12];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny;tbbt_s02e21_d88803;1;1;yes;yes
complex;tbbt;4;97626;Penny, in a pink robe, places a pillow and blanket on the sofa next to Sheldon, who is reading a magazine.;tbbt_s02e21;[1004.62, 1011.79];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny,Sheldon;tbbt_s02e21_d97626;1;1;yes;yes
complex;tbbt;4;62365;Sheldon, in an orange shirt, is taking his clothes out of his dresser to pack them when Leonard walks in.;tbbt_s03e15;[218.46, 225.72];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon,Leonard;tbbt_s03e15_d62365;1;1;yes;yes
complex;tbbt;4;82970;Leonard, in a yellow hoodie and purple jacket, carries over a tray of fondue items and sets it on the coffee table.;tbbt_s03e15;[279.67, 292.58];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard;tbbt_s03e15_d82970;1;1;yes;yes
complex;tbbt;4;62300;Leonard wakes up with a smile to find Sheldon standing by his bed, playing a wooden flute.;tbbt_s03e15;[635.81, 650.22];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Leonard,Sheldon;tbbt_s03e15_d62300;1;1;yes;yes
complex;tbbt;4;70615;Sheldon, standing by Leonard's bed, hands him a scone with kitchen tongs.;tbbt_s03e15;[695.81, 699.28];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon,Leonard;tbbt_s03e15_d70615;1;1;yes;yes
complex;tbbt;4;70616;Leonard takes the coffee mug from the bed tray and drinks from it.;tbbt_s03e15;[725.82, 732.0];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard;tbbt_s03e15_d70616;1;1;yes;yes
complex;tbbt;4;53117;A shot of a living room glass table covered in medications, with a sick Sheldon sitting on the couch next to it under a blanket, blowing his nose.;tbbt_s03e15;[1160.64, 1164.66];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon;tbbt_s03e15_d53117;1;1;yes;yes
complex;tbbt;4;28635;Howard, in a mint green turtleneck with a mustard vest over it, and Raj lean over the comics display case next to each other with confused, thinking faces.;tbbt_s03e19;[346.08, 351.07];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Howard,Raj;tbbt_s03e19_d28635;1;1;yes;yes
complex;tbbt;4;78582;Happy Leonard, with a beer bottle, sits down in the seat next to Penny at the bowling alley.;tbbt_s03e19;[1004.79, 1008.03];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Leonard,Penny;tbbt_s03e19_d78582;1;1;yes;yes
complex;tbbt;4;96750;Leonard grabs a blue napkin from the robotic hand and sits down in a chair.;tbbt_s04e01;[168.19, 172.22];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard;tbbt_s04e01_d96750;1;1;yes;yes
complex;tbbt;4;62892;Howard, in a green shirt, slowly turns his head around and looks at the robot hand massaging his shoulder.;tbbt_s04e01;[519.88, 525.86];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Howard;tbbt_s04e01_d62892;1;1;yes;yes
complex;tbbt;4;38742;Leonard, in a black vest, is leaning over to show Sheldon something on the phone.;tbbt_s04e12;[1196.27, 1209.0];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard,Sheldon;tbbt_s04e12_d38742;1;1;yes;yes
complex;tbbt;4;286;A shot of Sheldon, seen through the window, waving his hands and shooing a bird sitting on the ledge outside the window.;tbbt_s05e09;[77.47, 81.4];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon;tbbt_s05e09_d286;1;1;yes;yes
complex;tbbt;4;80030;Sheldon, Raj, and Howard stand by the window at night as it cracks, with a bird still on the ledge.;tbbt_s05e09;[528.21, 541.96];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon,Raj,Howard;tbbt_s05e09_d80030;1;1;yes;yes
complex;tbbt;4;42315;Penny hangs her purse on her chair at the bar and elbows a nearby man with a laptop.;tbbt_s05e09;[590.39, 594.46];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny;tbbt_s05e09_d42315;1;1;yes;yes
complex;tbbt;4;79871;Sheldon opens the cracked window and, when he sees a bird on the sill, closes it quickly.;tbbt_s05e09;[652.94, 657.52];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s05e09_d79871;1;1;yes;yes
complex;tbbt;4;79872;Sheldon comes out of the closet with a helmet on his head and holding a broom.;tbbt_s05e09;[670.9, 674.09];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon;tbbt_s05e09_d79872;1;1;yes;yes
complex;tbbt;4;5090002;Sheldon, with a helmet on his head and holding a broom, opens the cracked window and leans over.;tbbt_s05e09;[678.03, 686.44];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s05e09_002;1;1;yes;yes
complex;tbbt;4;296;Sheldon, with a bird on his arm, picks up a cup from a table near the sofa and offers it to the bird, which takes it.;tbbt_s05e09;[994.09, 1000.57];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s05e09_d296;1;1;yes;yes
complex;tbbt;4;11690;Amy and Bernadette are sitting on Penny's bed on a pile of clothes when Penny comes out of her bathroom in a green dress.;tbbt_s05e13;[155.75, 163.6];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny;tbbt_s05e13_d11690;1;1;yes;yes
complex;tbbt;4;11676;A shot of Sheldon rolling dice and pulling a car from the pile, near the board game set up on the glass table.;tbbt_s05e13;[277.3, 280.81];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s05e13_d11676;1;1;yes;yes
complex;tbbt;4;53284;Leonard pulls his inhaler out of his red robe pocket and happily holds it up in the air.;tbbt_s05e13;[896.82, 901.04];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard;tbbt_s05e13_d53284;1;1;yes;yes
complex;tbbt;4;3370;Penny applies white cream with a spatula on Amy's face between her lip and her nose.;tbbt_s06e01;[165.34, 176.62];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny;tbbt_s06e01_d3370;1;1;yes;yes
complex;tbbt;4;3390;Howard releases a pen into outer space and it floats.;tbbt_s06e01;[429.38, 437.83];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Howard;tbbt_s06e01_d3390;1;1;yes;yes
complex;tbbt;4;9399;Howard runs up and opens the dresser drawer, then takes out a red cloth, while Bernadette stands in the doorway.;tbbt_s06e07;[298.19, 306.87];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Howard;tbbt_s06e07_d9399;1;1;yes;yes
complex;tbbt;4;9415;Leonard is closing a box with packing tape, while Howard is taking a light saber off the wall of his bedroom behind him.;tbbt_s06e07;[708.52, 712.56];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Leonard,Howard;tbbt_s06e07_d9415;1;1;yes;yes
complex;tbbt;4;51042;Sheldon stumbles up to the porch of someone's house at night and knocks on the door.;tbbt_s06e07;[1103.8, 1109.08];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon;tbbt_s06e07_d51042;1;1;yes;yes
complex;tbbt;4;51052;Sheldon, in a beige-and-white jacket, knocks on the door with his whole fist, light glowing in the windows behind the curtains.;tbbt_s06e07;[1107.08, 1112.18];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s06e07_d51052;1;1;yes;yes
complex;tbbt;4;51041;A guy in an orange sweater walks over, shakes Sheldon's hand, and sits down on the couch, with a whiteboard and flags behind it.;tbbt_s06e07;[1235.97, 1239.87];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s06e07_d51041;1;1;yes;yes
complex;tbbt;4;13268;Raj, in a brown shirt, shows Howard something on his cell phone.;tbbt_s06e24;[926.7, 931.34];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Raj,Howard;tbbt_s06e24_d13268;1;1;yes;yes
complex;tbbt;4;51311;Leonard picks up and then hands Penny a small gift in the car with Sheldon in the back seat.;tbbt_s06e24;[1019.36, 1024.05];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Leonard,Penny,Sheldon;tbbt_s06e24_d51311;1;1;yes;yes
complex;tbbt;4;60542;Penny is pouring herself wine as she stands in the kitchen with Amy, Raj, and Bernadette, who is wearing a green sweater.;tbbt_s06e24;[1146.09, 1150.86];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny,Raj;tbbt_s06e24_d60542;1;1;yes;yes
complex;tbbt;4;37873;Penny closes the door and runs down the stairs carrying a box, when she passes Sheldon and goes back to him.;tbbt_s07e13;[428.52, 441.92];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny,Sheldon;tbbt_s07e13_d37873;1;1;yes;yes
complex;tbbt;4;37880;Penny holds up a hanger with her small work uniform hanging from it, while leaning on the bar and talking on the phone.;tbbt_s07e13;[561.45, 564.01];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny;tbbt_s07e13_d37880;1;1;yes;yes
complex;tbbt;4;58102;Amy laughs and drinks a sip of tea out of a blue cup, while sitting next to Penny, who holds a green cup.;tbbt_s08e04;[198.71, 204.05];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Penny;tbbt_s08e04_d58102;1;1;yes;yes
complex;tbbt;4;58123;Penny, in a suit and pink shirt, waves her hand down with resignation and closes the briefcase.;tbbt_s08e04;[420.82, 424.24];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny;tbbt_s08e04_d58123;1;1;yes;yes
complex;tbbt;4;16398;Penny opens the front door to her apartment, where Raj and Emily are standing outside.;tbbt_s08e04;[932.15, 936.83];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny,Raj;tbbt_s08e04_d16398;1;1;yes;yes
complex;tbbt;4;16420;A shot of Penny and Emily separated by the door before they walk apart.;tbbt_s08e04;[1074.6, 1079.54];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny;tbbt_s08e04_d16420;1;1;yes;yes
complex;tbbt;4;66117;Penny, wearing a blue shirt, sits on a couch scrolling through her phone, then puts the phone on the table while standing up.;tbbt_s08e08;[412.67, 417.04];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny;tbbt_s08e08_d66117;1;1;yes;yes
complex;tbbt;4;11671;Leonard finishes fixing Sheldon's bow tie, claps his hands in acceptance, and walks away.;tbbt_s08e08;[566.72, 570.0];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard,Sheldon;tbbt_s08e08_d11671;1;1;yes;yes
complex;tbbt;4;11641;Leonard knocks on Penny's door, standing outside the door with Sheldon in a tuxedo.;tbbt_s08e08;[669.96, 671.7];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard,Penny,Sheldon;tbbt_s08e08_d11641;1;1;yes;yes
complex;tbbt;4;75195;Emily is pouring champagne from a bottle into a glass, in the limousine with Raj, Howard, and Bernadette.;tbbt_s08e08;[717.96, 721.63];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Raj,Howard;tbbt_s08e08_d75195;1;1;yes;yes
complex;tbbt;4;75196;Emily, while sitting in the limousine next to Raj on the phone, shows her tattoo on her shoulder blade.;tbbt_s08e08;[723.27, 726.64];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Raj;tbbt_s08e08_d75196;1;1;yes;yes
complex;tbbt;4;66901;Howard, in a plaid shirt, puts his arm around Bernadette's shoulder as they smile at each other, while she holds a bottle of water.;tbbt_s09e22;[13.25, 16.62];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu,wymaga_mimiki;Z;Howard;tbbt_s09e22_d66901;1;1;yes;yes
complex;tbbt;4;79011;Sheldon grabs a big toy train while Bernadette holds a small one, sitting on the couch.;tbbt_s09e22;[649.18, 653.09];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s09e22_d79011;1;1;yes;yes
complex;tbbt;4;34123;Howard looks at Leonard while in the bathroom and taps the wall-mounted urinal twice with his fist, while walking away.;tbbt_s09e22;[893.68, 894.94];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Howard,Leonard;tbbt_s09e22_d34123;1;1;yes;yes
complex;tbbt;4;84010;Leonard, in a blue shirt and green jacket, comes from the kitchen and sits down, placing green and yellow cans on the glass table.;tbbt_s04e12;[195.35, 200.75];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Leonard;tbbt_s04e12_d84010;107;353;no;no
complex;tbbt;4;63725;Amy, in a blue sweater, takes a drink from her wine glass as Raj continues to talk, at the kitchen table.;tbbt_s06e24;[1170.25, 1175.78];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Raj;tbbt_s06e24_d63725;54;263;no;no
complex;tbbt;4;66203;Bernadette, sitting on the bed full of clothes next to Amy, stands and runs up to grab Penny's arm to lift her up from the armchair.;tbbt_s05e13;[270.6, 275.64];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny;tbbt_s05e13_d66203;1;6;yes;no
complex;tbbt;4;37864;Amy is looking through a microscope when Howard and Raj walk into her lab.;tbbt_s07e13;[320.6, 327.59];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Howard,Raj;tbbt_s07e13_d37864;1;6;yes;no
complex;tbbt;4;11670;Sheldon picks up a flask and places it in the inside pocket of his suit jacket.;tbbt_s08e08;[584.93, 591.06];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s08e08_d11670;1;6;yes;no
complex;tbbt;4;87541;A woman in a black dress approaches Raj at the bar and places her wine glass down right next to him.;tbbt_s02e21;[570.98, 576.79];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Raj;tbbt_s02e21_d87541;1;5;yes;no
complex;tbbt;4;45195;Sheldon reaches for his wallet in his jacket pocket while sitting at the restaurant with Amy.;tbbt_s06e01;[1051.78, 1055.62];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Sheldon;tbbt_s06e01_d45195;1;5;yes;no
complex;tbbt;4;9400;Leonard, with crossed arms, briefly scratches his nose while standing beside Sheldon, who is sitting at his desk with a laptop.;tbbt_s06e07;[481.56, 484.59];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard,Sheldon;tbbt_s06e07_d9400;1;5;yes;no
complex;tbbt;4;78975;Leonard, in a beige jacket, leans over a cluttered workbench, while Raj checks his phone and Howard and Sheldon move in the background.;tbbt_s09e22;[165.97, 168.3];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard,Raj,Howard,Sheldon;tbbt_s09e22_d78975;16;126;no;no
complex;tbbt;4;80587;Leonard and Sheldon grab bottles from the kitchen island, then Sheldon sits on the couch while Leonard leans against the wall, still talking.;tbbt_s01e01;[791.94, 799.46];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Leonard,Sheldon;tbbt_s01e01_d80587;2;4;yes;yes
complex;tbbt;4;78987;A tall man stands between Raj and Penny around the wine barrel and counts with his fingers, while holding a wine glass in his other hand.;tbbt_s09e22;[558.75, 562.84];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Raj,Penny;tbbt_s09e22_d78987;2;4;yes;yes
complex;tbbt;4;18406;Raj, in costume, sits on the couch and shoves a snack from the bowl into his mouth.;tbbt_s01e06;[476.51, 485.29];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Raj;tbbt_s01e06_d18406;45;167;no;no
complex;tbbt;4;68678;Sheldon, in a purple shirt, gets up and goes to the desk under the window to pick up documents to hand out to the others.;tbbt_s04e12;[312.14, 326.7];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s04e12_d68678;236;350;no;no
complex;tbbt;4;80599;Penny, in a blue shirt, stands in the kitchen and takes a paper towel, while Leonard leans over to Sheldon from the armchair.;tbbt_s01e01;[669.55, 676.53];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny,Leonard,Sheldon;tbbt_s01e01_d80599;135;244;no;no
complex;tbbt;4;265;Sheldon opens the cracked window and the bird flies away through it, from the couch.;tbbt_s05e09;[1089.96, 1097.97];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s05e09_d265;30;120;no;no
complex;tbbt;4;86437;Leonard walks up the stairs holding a brown bag and talking to Sheldon, who is wearing plaid pants, walking by water jugs near the doors.;tbbt_s01e01;[158.71, 169.14];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Leonard,Sheldon;tbbt_s01e01_d86437;2;3;yes;yes
complex;tbbt;4;34134;Sheldon sweeps his hand across the couch cushion as if brushing away dust, while talking to Bernadette, who sits across from him holding a clipboard.;tbbt_s09e22;[1017.74, 1020.13];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s09e22_d34134;2;3;yes;yes
complex;tbbt;4;38740;Penny stands up from the couch and Sheldon puts the electronic device on the table, then picks up his mug.;tbbt_s04e12;[1165.07, 1169.07];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny,Sheldon;tbbt_s04e12_d38740;11;70;no;no
complex;tbbt;4;38383;Howard, in all red clothes, points his finger at Raj, Leonard, and Sheldon while eating Chinese food and conversing.;tbbt_s02e21;[8.64, 12.65];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Howard,Raj,Leonard,Sheldon;tbbt_s02e21_d38383;122;181;no;no
complex;tbbt;4;47830;Sheldon, in a blue and purple shirt with green sleeves, points out something on Penny's papers and walks away.;tbbt_s02e13;[394.97, 402.05];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon,Penny;tbbt_s02e13_d47830;23;74;no;no
complex;tbbt;4;3366;Raj lifts up his foot above the table at the canteen to show Sheldon and Leonard that he's wearing sandals.;tbbt_s06e01;[321.06, 324.15];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Raj,Sheldon,Leonard;tbbt_s06e01_d3366;3;4;yes;yes
complex;tbbt;4;91632;Raj and Leonard carry boxes out of the room, while Howard, in a yellow shirt, takes something covered in a purple blanket.;tbbt_s06e07;[799.73, 802.77];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Raj,Leonard,Howard;tbbt_s06e07_d91632;3;4;yes;yes
complex;tbbt;4;60540;Penny raises her head while hugging Raj on the couch with colorful patterned pillows and stops hugging him to look at him.;tbbt_s06e24;[1122.08, 1130.22];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny,Raj;tbbt_s06e24_d60540;3;4;yes;yes
complex;tbbt;4;42293;Sheldon, standing near the window and bookcase, twitches and rushes towards the desk to get a pen and paper and suddenly writes something.;tbbt_s05e09;[288.68, 295.87];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s05e09_d42293;4;24;yes;no
complex;tbbt;4;13266;Sheldon, in a green shirt with a tie, lifts his glass of milk as a toast with everybody and drinks it.;tbbt_s06e24;[904.51, 913.47];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s06e24_d13266;5;28;no;no
complex;tbbt;4;38098;Leonard touches his nose before answering the door, wearing a Flash costume.;tbbt_s01e06;[180.57, 183.4];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard;tbbt_s01e06_d38098;2;2;yes;yes
complex;tbbt;4;47835;Sheldon, in a blue shirt with orange sleeves, is pouring tea out of a red kettle while talking on the cell phone.;tbbt_s02e13;[212.96, 221.2];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Sheldon;tbbt_s02e13_d47835;2;2;yes;yes
complex;tbbt;4;37856;Penny sits beside Sheldon on the couch with a bowl in her hand and covers herself with the blanket.;tbbt_s03e15;[1184.75, 1199.75];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Penny,Sheldon;tbbt_s03e15_d37856;2;2;yes;yes
complex;tbbt;4;19970;Howard, in a mustard vest, is wiping his mouth with his arm while Sheldon is spraying his shoes.;tbbt_s03e19;[413.7, 416.72];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Howard,Sheldon;tbbt_s03e19_d19970;2;2;yes;yes
complex;tbbt;4;4010001;Howard is screaming in shock, then looks under the purple blanket around his hips and smiles, at the clinic.;tbbt_s04e01;[1148.15, 1158.3];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu,wymaga_mimiki;Z;Howard;tbbt_s04e01_001;2;2;yes;yes
complex;tbbt;4;42321;Howard, all in blue, rests his chin on his hand in an armchair, then picks up the remote from the coffee table.;tbbt_s05e09;[435.57, 444.26];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Howard;tbbt_s05e09_d42321;2;2;yes;yes
complex;tbbt;4;66210;Penny comes out of her bathroom in a grey vest over a brown shirt, while Amy and Bernadette are sitting on Penny's bed on a pile of clothes.;tbbt_s05e13;[196.2, 201.85];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_scenerii,wymaga_ruchu;Z;Penny;tbbt_s05e13_d66210;2;9;yes;no
complex;tbbt;4;11651;Leonard rolls over in bed, with a blue cover, and puts his glasses on to check his phone.;tbbt_s05e13;[650.88, 662.68];tbbt;wymaga_osoby,wymaga_obiektu,wymaga_ruchu;Z;Leonard;tbbt_s05e13_d11651;2;2;yes;yes
